NLC,Station,timePeriod,Total,Male,Female,Notstated,NotStated,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,,,,,,,,,
721,SudburyTown,Evening,159,45,103,11,11,0,64,4,35,16,28,0,0,0,159,0,0,0,0,0,0,0,0
721,SudburyTown,Late,45,24,0,21,21,0,0,0,14,0,10,0,0,0,42,0,0,0,3,0,0,0,0
721,SudburyTown,Totalday,3400,1272,1583,546,503,35,261,385,614,585,581,253,122,61,3017,21,9,0,348,0,0,0,5
723,SwissCottage,Early,354,0,0,354,354,0,0,0,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0
723,SwissCottage,AMpeak,3840,1579,1852,409,396,0,5,387,1098,788,728,141,83,213,3840,0,0,0,0,0,0,0,0
723,SwissCottage,Midday,3158,1281,1452,425,479,0,124,638,411,346,636,238,238,48,3158,0,0,0,0,0,0,0,0
723,SwissCottage,PMPeak,3057,1112,1356,589,515,66,61,616,660,608,336,28,47,121,3057,0,0,0,0,0,0,0,0
723,SwissCottage,Evening,1308,403,533,372,362,0,44,225,252,205,217,0,0,3,1308,0,0,0,0,0,0,0,0
723,SwissCottage,Late,529,246,128,155,142,0,0,43,86,4,96,141,17,0,529,0,0,0,0,0,0,0,0
723,SwissCottage,Totalday,12247,4621,5321,2305,2247,66,233,1909,2507,1952,2014,549,385,384,12247,0,0,0,0,0,0,0,0
724,Temple,Early,38,24,1,12,12,0,0,0,3,0,0,22,0,0,38,0,0,0,0,0,0,0,0
724,Temple,AMpeak,460,238,200,22,0,3,1,32,94,111,137,73,7,2,329,0,1,0,121,6,0,3,0
724,Temple,Midday,3701,2080,1512,109,22,10,568,1275,579,291,776,90,50,40,2526,7,0,0,1128,28,0,0,10
724,Temple,PMPeak,6859,3081,3582,195,76,7,506,1460,1959,988,1347,342,106,68,4268,17,15,0,2555,0,0,5,0
724,Temple,Evening,2578,1379,1177,22,18,46,82,857,869,299,304,18,82,2,1767,0,1,6,778,26,0,0,0
724,Temple,Late,898,318,177,403,405,0,18,115,120,53,152,20,10,6,898,0,0,0,0,0,0,0,0
724,Temple,Totalday,14533,7120,6649,764,533,65,1176,3740,3625,1742,2715,564,254,119,9826,24,17,6,4582,61,0,7,10
725,TheydonBois,Early,241,1,0,239,239,0,0,0,0,0,1,0,0,0,241,0,0,0,0,0,0,0,0
725,TheydonBois,AMpeak,682,355,326,1,0,0,18,32,100,95,288,131,17,1,116,0,0,0,547,0,0,10,10
725,TheydonBois,Midday,240,118,115,7,6,0,13,11,3,11,44,54,85,13,154,0,0,0,67,0,0,0,18
725,TheydonBois,PMPeak,141,63,43,35,35,0,1,0,3,5,57,5,23,11,115,0,0,0,26,0,0,0,0
725,TheydonBois,Evening,31,5,10,16,16,0,0,10,0,5,0,0,0,0,30,0,0,0,0,0,0,0,0
725,TheydonBois,Late,18,0,0,18,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
725,TheydonBois,Totalday,1352,543,494,315,314,0,32,52,105,117,391,189,125,26,674,0,0,0,640,0,0,10,28
726,TootingBec,Early,846,0,0,846,846,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0
726,TootingBec,AMpeak,6946,2941,3700,305,163,0,113,1059,2842,1626,789,283,28,43,6946,0,0,0,0,0,0,0,0
726,TootingBec,Midday,2533,910,1502,121,155,44,193,487,564,339,544,79,94,34,2533,0,0,0,0,0,0,0,0
726,TootingBec,PMPeak,1722,754,937,31,33,0,22,367,583,357,285,9,59,6,1722,0,0,0,0,0,0,0,0
726,TootingBec,Evening,748,268,444,35,50,0,19,0,338,183,90,18,10,41,748,0,0,0,0,0,0,0,0
726,TootingBec,Late,206,41,12,153,153,0,6,3,36,4,2,2,0,0,206,0,0,0,0,0,0,0,0
726,TootingBec,Totalday,13001,4913,6596,1492,1400,44,353,1916,4363,2509,1710,390,192,124,13001,0,0,0,0,0,0,0,0
727,TootingBroadway,Early,1789,0,0,1789,1789,0,0,0,0,0,0,0,0,0,1789,0,0,0,0,0,0,0,0
727,TootingBroadway,AMpeak,9761,3061,6500,201,26,76,121,1171,3638,2442,1328,604,262,93,959,82,187,52,8281,0,3,85,113
727,TootingBroadway,Midday,5894,2551,3072,271,47,6,262,1147,1183,915,1148,106,658,422,579,57,35,103,4975,0,97,39,9
727,TootingBroadway,PMPeak,5011,1650,3277,85,91,0,59,865,1242,894,1452,180,149,80,654,19,68,8,4182,41,0,18,21
727,TootingBroadway,Evening,1978,955,993,29,104,0,58,460,523,316,438,47,31,0,445,0,10,0,1443,0,0,65,14
727,TootingBroadway,Late,534,195,291,48,48,0,0,131,70,29,209,0,46,0,393,0,0,0,141,0,0,0,0
727,TootingBroadway,Totalday,24969,8411,14133,2424,2105,83,500,3775,6658,4597,4575,936,1145,595,4819,159,300,163,19022,41,100,207,157
728,TottenhamCourtRoad,Early,211,0,0,211,211,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0
728,TottenhamCourtRoad,AMpeak,2056,1057,915,84,88,0,33,478,526,424,321,139,47,1,2056,0,0,0,0,0,0,0,0
728,TottenhamCourtRoad,Midday,14404,6910,6866,629,598,0,1343,3116,3540,2290,2586,294,349,287,14404,0,0,0,0,0,0,0,0
728,TottenhamCourtRoad,PMPeak,22790,8586,12500,1705,1531,37,1169,5987,5942,3902,3314,433,297,177,22790,0,0,0,0,0,0,0,0
728,TottenhamCourtRoad,Evening,13089,5344,7385,361,278,12,154,3566,5170,2010,1561,228,108,2,13089,0,0,0,0,0,0,0,0
728,TottenhamCourtRoad,Late,7739,2320,2713,2706,2653,0,165,1493,1822,817,698,16,75,1,7739,0,0,0,0,0,0,0,0
728,TottenhamCourtRoad,Totalday,60290,24216,30378,5696,5359,49,2864,14641,17000,9444,8480,1110,876,468,60290,0,0,0,0,0,0,0,0
729,TottenhamHale,Early,1485,82,101,1302,1305,0,25,0,24,15,93,24,0,0,1485,0,0,0,0,0,0,0,0
729,TottenhamHale,AMpeak,8817,3866,4342,609,429,23,164,1114,1993,1630,2285,962,101,117,2788,73,87,47,5682,14,10,7,109
729,TottenhamHale,Midday,5196,2282,2455,459,471,12,167,933,976,407,821,503,519,387,1804,76,120,11,2930,16,5,168,64
729,TottenhamHale,PMPeak,3473,1554,1577,342,318,0,11,376,1217,438,762,121,201,28,765,0,47,0,2649,0,0,0,13
729,TottenhamHale,Evening,1621,835,618,167,168,0,0,233,400,310,492,4,12,1,669,0,0,68,883,0,0,0,0
729,TottenhamHale,Late,471,235,83,153,184,0,0,36,131,55,28,11,13,15,336,0,0,0,135,0,0,0,0
729,TottenhamHale,Totalday,21063,8854,9176,3032,2876,35,367,2691,4740,2855,4482,1624,846,549,7847,149,254,127,12279,30,15,175,186
730,Totteridge&Whetsto,Early,331,0,0,331,331,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0
730,Totteridge&Whetsto,AMpeak,1886,915,912,59,44,0,61,165,185,376,530,306,79,140,282,34,40,0,1469,7,15,7,32
730,Totteridge&Whetsto,Midday,775,392,370,13,39,0,52,92,100,38,177,115,62,99,402,32,1,7,296,0,0,0,38
730,Totteridge&Whetsto,PMPeak,610,300,310,0,0,0,7,95,124,42,163,108,7,64,169,56,0,5,373,0,0,8,0
730,Totteridge&Whetsto,Evening,155,99,43,13,10,0,0,25,62,3,3,25,27,0,135,0,0,0,20,0,0,0,0
730,Totteridge&Whetsto,Late,56,43,13,0,0,0,0,13,43,0,0,0,0,0,45,0,0,0,11,0,0,0,0
730,Totteridge&Whetsto,Totalday,3814,1749,1647,417,425,0,121,389,513,460,873,554,175,303,1364,122,41,11,2169,7,15,14,70
731,TowerHill,Early,1218,0,0,1218,1218,0,0,0,0,0,0,0,0,0,1218,0,0,0,0,0,0,0,0
731,TowerHill,AMpeak,8698,3667,4850,180,81,0,54,877,2098,1796,2794,689,219,90,1549,55,76,19,6784,12,0,185,17
731,TowerHill,Midday,9021,4281,3827,913,882,0,48,1155,1393,1107,2309,585,817,724,2145,24,49,5,6682,28,34,53,0
731,TowerHill,PMPeak,10483,3906,5140,1437,1386,0,23,750,2025,1742,3236,834,197,291,2787,30,21,0,7575,0,0,24,47
731,TowerHill,Evening,2990,1528,1227,236,229,2,6,155,1146,509,668,86,180,9,1652,0,0,0,1295,0,0,11,32
731,TowerHill,Late,1114,335,179,600,497,0,0,7,231,114,143,62,50,10,1109,0,0,0,5,0,0,0,0
731,TowerHill,Totalday,33525,13717,15223,4585,4293,2,131,2944,6894,5268,9149,2257,1463,1125,10461,110,147,24,22341,41,34,272,96
733,TufnellPark,Early,206,0,0,206,206,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0
733,TufnellPark,AMpeak,2548,1037,1459,52,6,46,47,374,922,361,607,96,70,20,1975,0,0,2,535,22,11,0,4
733,TufnellPark,Midday,1603,624,939,40,13,13,146,523,191,178,208,98,165,68,1186,16,0,25,371,3,0,1,0
733,TufnellPark,PMPeak,901,305,588,8,0,0,21,110,301,108,234,61,17,50,552,4,0,3,341,0,0,0,0
733,TufnellPark,Evening,399,123,275,1,12,0,72,41,104,25,99,16,1,30,290,0,0,1,93,0,0,0,15
733,TufnellPark,Late,272,80,131,62,62,0,0,43,49,62,45,2,0,9,249,0,2,0,22,0,0,0,0
733,TufnellPark,Totalday,5929,2168,3392,368,300,59,285,1092,1567,733,1192,273,253,176,4458,20,2,32,1361,25,11,1,19
734,TurnhamGreen,Early,406,0,0,406,406,0,0,0,0,0,0,0,0,0,406,0,0,0,0,0,0,0,0
734,TurnhamGreen,AMpeak,3297,1383,1629,285,262,24,45,234,837,711,871,181,60,72,1168,0,37,0,2053,3,0,21,16
734,TurnhamGreen,Midday,2138,885,1199,54,66,0,155,277,309,368,547,187,129,98,1458,21,1,0,655,4,0,0,0
734,TurnhamGreen,PMPeak,2011,630,1250,131,131,0,41,332,529,367,439,113,59,0,712,83,0,0,1200,17,0,0,0
734,TurnhamGreen,Evening,643,104,387,152,140,0,9,111,208,78,42,27,4,24,584,0,0,0,59,0,0,0,0
734,TurnhamGreen,Late,270,71,10,189,179,0,0,0,64,11,13,3,0,0,270,0,0,0,1,0,0,0,0
734,TurnhamGreen,Totalday,8766,3074,4474,1218,1184,24,249,955,1947,1535,1914,512,253,194,4597,103,38,0,3967,23,0,21,16
735,TurnpikeLane,Early,1887,0,0,1887,1887,0,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,0,0
735,TurnpikeLane,AMpeak,6520,2761,3563,197,137,7,13,959,2076,1307,1229,511,193,90,4995,13,0,12,1428,37,1,13,21
735,TurnpikeLane,Midday,4233,2028,2084,122,261,0,76,978,894,416,1045,354,124,84,3363,30,7,17,734,14,0,57,11
735,TurnpikeLane,PMPeak,2302,1128,1101,73,130,0,0,538,598,354,549,79,40,15,1641,11,0,0,642,0,0,6,3
735,TurnpikeLane,Evening,916,495,361,60,60,0,17,285,240,169,109,30,1,6,781,14,0,22,100,0,0,0,0
735,TurnpikeLane,Late,314,102,50,162,163,0,0,63,33,21,21,0,13,0,304,0,0,2,8,0,0,0,0
735,TurnpikeLane,Totalday,16172,6514,7158,2500,2637,7,106,2822,3841,2268,2954,974,370,195,12970,68,7,53,2911,52,1,76,35
736,Upminster,Early,485,0,0,485,485,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0
736,Upminster,AMpeak,1523,570,831,122,127,0,16,198,121,134,465,411,49,2,1203,2,0,0,284,1,0,0,32
736,Upminster,Midday,869,421,438,10,46,0,0,48,78,43,358,120,27,148,792,1,6,0,70,0,0,0,0
736,Upminster,PMPeak,1449,472,832,145,140,0,18,224,240,415,324,47,33,8,1102,0,0,0,347,0,0,0,0
736,Upminster,Evening,372,148,104,119,119,0,142,19,0,92,0,0,0,0,360,0,0,0,12,0,0,0,0
736,Upminster,Late,248,80,0,168,168,0,0,0,0,0,0,80,0,0,248,0,0,0,0,0,0,0,0
736,Upminster,Totalday,4945,1691,2205,1049,1085,0,176,488,439,684,1148,659,109,158,4191,3,6,0,712,1,0,0,32
737,UpminsterBridge,Early,263,0,0,263,263,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0,0
737,UpminsterBridge,AMpeak,800,405,381,14,10,0,13,96,104,275,181,71,39,11,202,0,0,0,595,0,0,3,0
737,UpminsterBridge,Midday,552,235,223,95,74,0,109,0,4,79,56,45,115,71,393,0,0,0,160,0,0,0,0
737,UpminsterBridge,PMPeak,431,169,222,41,41,11,207,0,52,49,51,0,20,0,232,0,24,0,175,0,0,0,0
737,UpminsterBridge,Evening,48,48,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0
737,UpminsterBridge,Late,5,0,5,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,4,0,0,0,0
737,UpminsterBridge,Totalday,2100,857,831,413,388,11,329,96,164,452,288,116,174,84,1138,0,25,0,933,0,0,3,0
738,Upney,Early,903,0,0,903,903,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0
738,Upney,AMpeak,1954,622,1194,138,65,23,57,172,547,384,470,134,98,4,1095,0,32,1,807,0,1,9,9
738,Upney,Midday,1084,366,678,39,37,2,153,132,67,137,397,108,15,37,802,0,0,0,281,0,0,0,0
738,Upney,PMPeak,543,282,197,64,67,28,0,47,75,133,143,43,7,0,413,0,0,0,127,0,0,0,4
738,Upney,Evening,178,19,103,55,55,0,0,65,33,3,19,0,0,3,150,0,0,0,27,0,0,0,0
738,Upney,Late,44,3,3,37,37,0,0,0,3,0,3,0,0,0,44,0,0,0,0,0,0,0,0
738,Upney,Totalday,4705,1293,2176,1236,1164,53,210,417,725,657,1032,284,120,43,3407,0,32,1,1243,0,1,9,13
739,UptonPark,Early,2591,0,0,2591,2591,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,0
739,UptonPark,AMpeak,6004,1928,2999,1077,1062,61,213,734,1498,1236,970,142,86,0,5747,0,0,0,257,0,0,0,0
739,UptonPark,Midday,4445,1780,1818,847,810,21,559,962,931,478,568,27,63,26,4331,0,1,0,113,0,0,0,0
739,UptonPark,PMPeak,2376,712,982,681,627,75,43,330,373,310,425,11,128,55,2281,0,0,0,95,0,0,0,0
739,UptonPark,Evening,852,508,210,133,107,0,42,69,235,185,214,0,0,0,846,0,0,0,6,0,0,0,0
739,UptonPark,Late,187,28,60,99,98,0,54,0,5,22,7,1,0,0,187,0,0,0,0,0,0,0,0
739,UptonPark,Totalday,16454,4957,6069,5428,5295,157,911,2095,3042,2230,2183,181,277,80,15983,0,1,0,470,0,0,0,0
740,Uxbridge,Early,672,102,32,538,587,0,0,10,32,14,23,5,0,0,672,0,0,0,0,0,0,0,0
740,Uxbridge,AMpeak,2829,1063,1676,90,34,0,123,270,971,534,547,236,67,46,1027,5,55,0,1742,0,0,0,0
740,Uxbridge,Midday,3964,1744,2104,116,142,1,804,881,484,644,502,250,162,93,1976,20,14,0,1935,5,0,2,13
740,Uxbridge,PMPeak,5061,2089,2528,444,439,0,738,1186,856,709,841,154,69,68,1790,65,30,27,3137,0,0,4,7
740,Uxbridge,Evening,1128,521,495,112,112,0,172,102,246,149,257,87,3,0,709,17,0,0,402,0,0,0,0
740,Uxbridge,Late,203,49,15,140,140,0,7,23,28,5,0,0,0,0,188,0,0,0,1,0,0,0,15
740,Uxbridge,Totalday,13856,5568,6850,1439,1453,1,1844,2472,2618,2056,2170,734,301,206,6361,107,99,27,7217,5,0,6,35
777,Vauxhall,Early,1631,0,0,1631,1631,0,0,0,0,0,0,0,0,0,1631,0,0,0,0,0,0,0,0
777,Vauxhall,AMpeak,16715,7422,8943,349,327,11,210,1988,6114,3664,3049,960,294,98,5744,61,13,0,10734,116,40,5,0
777,Vauxhall,Midday,11906,4981,6612,313,179,2,380,3237,2380,1934,2713,395,381,305,4427,118,17,34,7287,0,0,2,20
777,Vauxhall,PMPeak,15957,6693,8098,1167,986,7,464,2901,4288,3060,2891,817,520,23,5317,274,46,65,10101,4,0,41,110
777,Vauxhall,Evening,4413,2110,2255,49,48,0,28,615,1646,1032,919,64,61,1,1799,0,0,20,2529,65,0,0,0
777,Vauxhall,Late,1396,627,496,274,243,0,22,190,650,191,81,8,10,0,897,2,0,0,498,0,0,0,0
777,Vauxhall,Totalday,52018,21832,26404,3782,3414,19,1104,8931,15079,9882,9653,2244,1266,426,19815,455,76,118,31149,186,40,48,130
741,Victoria,Early,3427,0,0,3427,3427,0,0,0,0,0,0,0,0,0,3427,0,0,0,0,0,0,0,0
741,Victoria,AMpeak,32250,14547,16981,721,585,31,687,5281,8393,7025,7843,1559,619,228,21782,98,60,35,10120,42,0,23,90
741,Victoria,Midday,38075,17975,19205,895,1278,26,2721,8421,6939,6333,8169,1983,1042,1162,29036,143,158,67,8512,6,44,86,23
741,Victoria,PMPeak,29930,13289,15300,1340,1557,98,921,4404,7870,5373,7278,896,1034,499,20671,56,131,15,8933,23,0,17,84
741,Victoria,Evening,13260,5467,7633,160,214,44,235,1915,4768,2812,2726,290,191,65,8890,75,3,6,4148,86,0,15,38
741,Victoria,Late,5734,1827,1663,2244,2195,3,105,588,1257,685,811,41,10,38,4295,30,7,0,1396,0,0,0,5
741,Victoria,Totalday,122675,53105,60782,8788,9255,202,4670,20609,29227,22227,26828,4769,2896,1992,88102,402,359,122,33110,157,44,140,239
742,WalthamstowCentral,Early,5675,0,0,5675,5675,0,0,0,0,0,0,0,0,0,5675,0,0,0,0,0,0,0,0
742,WalthamstowCentral,AMpeak,12173,4797,7187,189,166,37,294,2035,3589,2765,2271,813,86,117,5644,132,29,23,6196,54,12,33,51
742,WalthamstowCentral,Midday,6659,2610,3580,470,456,0,415,1954,1569,764,973,260,221,46,4822,29,6,0,1598,0,151,11,42
742,WalthamstowCentral,PMPeak,3459,1310,1981,169,165,0,538,760,808,304,688,134,53,10,1403,42,9,11,1993,0,0,0,2
742,WalthamstowCentral,Evening,1096,480,442,174,125,0,0,271,265,177,235,12,4,8,696,0,23,0,338,6,0,34,0
742,WalthamstowCentral,Late,357,136,47,174,174,0,0,30,64,23,53,13,0,0,294,0,0,0,63,0,0,0,0
742,WalthamstowCentral,Totalday,29419,9333,13237,6850,6760,38,1247,5051,6295,4033,4220,1231,364,181,18532,203,67,34,10188,59,162,78,96
743,Wanstead,Early,320,40,61,219,226,0,0,38,22,7,22,4,1,0,320,0,0,0,0,0,0,0,0
743,Wanstead,AMpeak,2195,971,1198,27,8,0,121,205,548,457,639,127,65,26,1772,0,3,9,401,2,0,2,6
743,Wanstead,Midday,1165,494,668,3,42,10,146,311,151,121,176,53,67,86,945,10,1,0,202,3,0,0,4
743,Wanstead,PMPeak,649,304,295,50,50,5,38,142,167,109,56,30,26,26,491,0,0,0,159,0,0,0,0
743,Wanstead,Evening,228,110,103,14,15,0,67,61,17,23,39,0,2,3,223,0,0,0,5,0,0,0,0
743,Wanstead,Late,89,32,6,51,51,0,2,0,27,1,0,0,8,0,85,0,0,0,4,0,0,0,0
743,Wanstead,Totalday,4646,1952,2331,363,392,15,376,758,931,718,932,214,168,141,3835,11,4,9,770,5,0,2,10
745,WarrenStreet,Early,178,13,0,165,165,0,0,0,13,0,0,0,0,0,178,0,0,0,0,0,0,0,0
745,WarrenStreet,AMpeak,1629,696,859,74,35,48,11,232,310,444,344,101,66,38,163,0,1,4,1350,54,0,26,31
745,WarrenStreet,Midday,7929,3520,3969,440,225,0,392,626,1737,1214,2525,609,314,287,1677,70,14,0,5904,95,13,111,44
745,WarrenStreet,PMPeak,16724,6950,8228,1545,1417,158,43,2762,3684,3663,3691,834,393,78,1811,72,63,117,14481,0,0,112,66
745,WarrenStreet,Evening,6804,2364,4129,311,228,32,83,1153,1968,1477,1709,24,110,22,536,120,9,15,6019,33,0,3,70
745,WarrenStreet,Late,1815,350,534,931,931,0,88,163,320,220,8,63,15,7,1089,0,0,0,726,0,0,0,0
745,WarrenStreet,Totalday,35079,13894,17718,3467,3001,238,617,4935,8033,7018,8277,1632,897,432,5455,262,87,135,28480,181,13,253,213
746,WarwickAvenue,Early,219,0,0,219,219,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0
746,WarwickAvenue,AMpeak,2686,871,1541,274,263,1,5,153,844,644,431,200,112,33,925,5,42,9,1675,4,11,11,4
746,WarwickAvenue,Midday,1864,859,961,45,64,0,8,144,477,340,560,152,65,54,851,19,0,0,981,0,0,13,0
746,WarwickAvenue,PMPeak,1699,644,1055,0,16,0,0,235,537,288,477,90,43,13,349,0,60,0,1291,0,0,0,0
746,WarwickAvenue,Evening,509,124,365,20,20,0,0,146,195,60,64,21,3,0,415,0,0,0,94,0,0,0,0
746,WarwickAvenue,Late,197,35,86,76,76,0,0,27,56,19,11,8,0,0,153,0,0,0,44,0,0,0,0
746,WarwickAvenue,Totalday,7174,2533,4008,634,659,1,14,705,2110,1350,1543,472,223,100,2914,24,102,9,4083,4,11,23,4
747,Waterloo,Early,4141,7,2,4132,4132,0,0,0,9,0,0,0,0,0,4141,0,0,0,0,0,0,0,0
747,Waterloo,AMpeak,61108,31548,28592,968,378,86,455,5721,13725,15083,19708,4050,1548,355,15264,361,283,11,44235,261,55,226,412
747,Waterloo,Midday,33304,14565,17169,1570,1156,0,893,3678,4229,4447,9997,3575,2884,2444,4614,521,629,104,26736,33,122,374,172
747,Waterloo,PMPeak,28518,11343,14382,2793,2452,57,1140,3541,6355,4745,6648,1217,1171,1192,3654,403,237,81,23615,18,104,304,103
747,Waterloo,Evening,12260,4006,7583,671,647,0,122,2015,4156,2132,2346,464,283,96,1443,78,277,0,10384,22,18,13,24
747,Waterloo,Late,5783,1855,1938,1989,1908,0,676,329,1324,796,645,32,60,13,3185,1,0,0,2573,22,0,0,1
747,Waterloo,Totalday,145113,63324,69666,12123,10673,143,3286,15283,29798,27202,39344,9338,5947,4099,32300,1364,1426,196,107543,356,299,916,713
748,Watford,Early,384,25,14,345,345,1,0,5,13,1,12,7,0,0,384,0,0,0,0,0,0,0,0
748,Watford,AMpeak,1289,675,614,1,2,8,75,125,396,277,276,128,2,0,889,2,0,0,399,0,0,0,0
748,Watford,Midday,768,406,246,116,127,123,122,140,72,33,89,37,25,0,717,0,0,0,48,0,4,0,0
748,Watford,PMPeak,625,203,228,195,195,28,38,63,140,20,132,0,11,0,494,0,0,0,127,0,0,0,4
748,Watford,Evening,129,30,8,91,91,0,0,0,8,4,25,0,0,0,118,0,0,0,11,0,0,0,0
748,Watford,Late,34,1,0,33,33,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0
748,Watford,Totalday,3230,1340,1109,781,792,161,236,333,629,336,533,172,38,0,2636,2,0,0,585,0,4,0,4
751,WembleyCentral,Early,734,0,0,734,734,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0
751,WembleyCentral,AMpeak,1882,727,973,181,181,26,109,377,457,317,206,139,69,0,1452,0,18,0,412,0,0,0,0
751,WembleyCentral,Midday,1717,738,920,59,63,14,0,393,312,355,109,384,36,50,1466,6,8,0,227,0,0,0,10
751,WembleyCentral,PMPeak,1065,407,587,71,71,0,49,334,342,72,104,88,3,1,935,0,0,0,125,6,0,0,0
751,WembleyCentral,Evening,577,204,274,99,91,0,0,41,40,329,69,0,7,0,557,0,0,0,20,0,0,0,0
751,WembleyCentral,Late,329,146,0,183,158,0,0,34,12,47,64,0,0,15,301,0,0,0,13,0,0,15,0
751,WembleyCentral,Totalday,6304,2222,2755,1327,1298,40,158,1180,1163,1121,551,611,115,67,5445,6,26,0,797,6,0,15,10
752,WembleyPark,Early,1723,87,23,1614,1614,1,0,34,47,2,25,0,0,0,1723,0,0,0,0,0,0,0,0
752,WembleyPark,AMpeak,6742,2508,3553,681,662,39,672,642,2067,904,1092,160,389,115,6742,0,0,0,0,0,0,0,0
752,WembleyPark,Midday,6110,2014,2290,1805,1785,0,364,1159,826,449,606,230,357,335,6110,0,0,0,0,0,0,0,0
752,WembleyPark,PMPeak,5644,2076,1839,1729,1729,0,473,414,914,1124,652,203,109,27,5644,0,0,0,0,0,0,0,0
752,WembleyPark,Evening,1791,681,651,458,409,0,0,205,362,576,183,33,0,23,1791,0,0,0,0,0,0,0,0
752,WembleyPark,Late,1083,255,85,743,743,0,0,241,28,44,28,0,0,0,1083,0,0,0,0,0,0,0,0
752,WembleyPark,Totalday,23092,7622,8441,7030,6941,40,1509,2694,4243,3099,2586,627,855,500,23092,0,0,0,0,0,0,0,0
753,WestActon,Early,190,23,6,161,161,0,0,19,7,2,2,0,0,0,190,0,0,0,0,0,0,0,0
753,WestActon,AMpeak,1220,618,556,46,50,13,38,197,437,220,175,33,57,0,1220,0,0,0,0,0,0,0,0
753,WestActon,Midday,750,196,539,14,16,0,293,45,119,66,122,6,73,11,750,0,0,0,0,0,0,0,0
753,WestActon,PMPeak,476,193,182,101,101,0,0,0,203,8,149,5,11,0,476,0,0,0,0,0,0,0,0
753,WestActon,Evening,139,21,72,46,48,0,0,17,7,17,50,0,0,0,139,0,0,0,0,0,0,0,0
753,WestActon,Late,38,3,20,16,16,0,0,14,8,0,0,0,0,0,38,0,0,0,0,0,0,0,0
753,WestActon,Totalday,2813,1054,1375,384,392,13,331,292,780,313,497,44,141,11,2813,0,0,0,0,0,0,0,0
755,WestBrompton,Early,54,1,2,51,51,0,0,0,2,1,1,0,0,0,54,0,0,0,0,0,0,0,0
755,WestBrompton,AMpeak,1134,385,739,9,9,0,0,123,604,137,194,64,3,0,781,0,0,29,324,0,0,0,0
755,WestBrompton,Midday,2366,1066,967,333,375,0,52,151,474,193,767,325,16,13,1881,0,0,0,482,3,0,0,0
755,WestBrompton,PMPeak,2065,753,1080,232,232,15,26,227,391,475,637,22,27,13,1754,0,0,0,310,0,0,0,0
755,WestBrompton,Evening,619,277,199,143,143,0,0,77,103,147,150,0,0,0,442,0,0,0,168,0,0,10,0
755,WestBrompton,Late,228,67,42,119,117,0,0,85,20,5,0,0,0,0,227,0,0,0,1,0,0,0,0
755,WestBrompton,Totalday,6466,2550,3030,887,926,15,79,663,1593,958,1749,412,46,26,5139,0,0,29,1285,3,0,10,0
756,WestFinchley,Early,200,0,0,200,200,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
756,WestFinchley,AMpeak,1689,805,872,12,19,0,26,69,340,411,489,194,100,40,398,12,8,5,1264,0,0,0,1
756,WestFinchley,Midday,530,194,330,7,0,0,33,74,128,91,65,14,44,81,242,6,0,0,269,12,1,0,0
756,WestFinchley,PMPeak,300,87,213,0,12,18,26,17,60,65,30,15,8,47,137,0,0,0,163,0,0,0,0
756,WestFinchley,Evening,92,3,74,16,16,0,0,55,15,2,1,3,1,0,90,0,0,0,2,0,0,0,0
756,WestFinchley,Late,20,0,10,10,10,0,0,0,6,0,3,0,0,0,15,0,0,0,5,0,0,0,0
756,WestFinchley,Totalday,2831,1088,1499,244,257,18,84,216,550,569,589,226,154,168,1081,18,8,6,1703,12,1,0,1
757,WestHam,Early,1506,2,14,1491,1491,0,0,0,0,15,0,0,0,0,1506,0,0,0,0,0,0,0,0
757,WestHam,AMpeak,5611,2368,2837,406,438,1,173,296,1002,1155,2003,425,106,13,2668,34,0,0,2893,0,0,1,14
757,WestHam,Midday,3131,1356,1700,74,76,0,61,657,502,324,884,278,215,133,2340,25,2,11,752,0,0,0,0
757,WestHam,PMPeak,2151,940,901,310,360,6,143,162,249,207,491,470,6,56,1713,62,9,0,359,0,0,0,8
757,WestHam,Evening,1284,593,644,48,47,0,0,261,182,450,267,6,70,1,983,0,0,0,301,0,0,0,0
757,WestHam,Late,291,86,2,204,200,0,0,9,17,45,20,0,0,0,276,0,0,0,15,0,0,0,0
