NLC,Station,timePeriod,Total,Commuter,Leisure,Tourist,Notknown
578,FinchleyCentral,Totalday,11496,7509,2442,24,1521
579,FinchleyRoad,Early,452,0,0,0,452
579,FinchleyRoad,AMpeak,5147,4496,344,159,149
579,FinchleyRoad,Midday,4025,1954,1923,111,38
579,FinchleyRoad,PMPeak,4106,2259,1304,194,348
579,FinchleyRoad,Evening,1764,994,693,9,69
579,FinchleyRoad,Late,651,200,258,5,188
579,FinchleyRoad,Totalday,16145,9902,4522,477,1244
580,FinsburyPark,Early,3236,0,0,0,3236
580,FinsburyPark,AMpeak,21669,18514,889,304,1962
580,FinsburyPark,Midday,10173,4438,3858,64,1813
580,FinsburyPark,PMPeak,5813,2676,2091,17,1029
580,FinsburyPark,Evening,2809,1137,1078,11,584
580,FinsburyPark,Late,1065,94,347,1,622
580,FinsburyPark,Totalday,44765,26859,8263,398,9246
581,FulhamBroadway,Early,327,0,0,0,327
581,FulhamBroadway,AMpeak,3705,3353,249,0,103
581,FulhamBroadway,Midday,4809,2662,1670,105,372
581,FulhamBroadway,PMPeak,4574,3451,529,0,594
581,FulhamBroadway,Evening,1706,716,840,4,146
581,FulhamBroadway,Late,1166,173,512,3,478
581,FulhamBroadway,Totalday,16288,10355,3800,113,2020
582,GantsHill,Early,1557,141,0,0,1416
582,GantsHill,AMpeak,5348,4698,537,4,109
582,GantsHill,Midday,2506,885,1335,72,213
582,GantsHill,PMPeak,1237,810,376,10,40
582,GantsHill,Evening,535,164,318,5,48
582,GantsHill,Late,137,44,15,0,77
582,GantsHill,Totalday,11320,6742,2582,92,1904
583,GloucesterRoad,Early,405,0,0,0,405
583,GloucesterRoad,AMpeak,4751,2650,644,1115,342
583,GloucesterRoad,Midday,6792,2276,2462,1354,701
583,GloucesterRoad,PMPeak,6251,2485,1660,718,1389
583,GloucesterRoad,Evening,2525,1028,440,204,853
583,GloucesterRoad,Late,1065,172,130,15,747
583,GloucesterRoad,Totalday,21789,8611,5336,3405,4437
584,GoldersGreen,Early,586,0,0,0,586
584,GoldersGreen,AMpeak,5111,4293,455,203,160
584,GoldersGreen,Midday,3864,1963,1307,494,100
584,GoldersGreen,PMPeak,2554,1444,871,195,45
584,GoldersGreen,Evening,1062,556,428,51,27
584,GoldersGreen,Late,325,67,176,53,29
584,GoldersGreen,Totalday,13503,8323,3237,995,947
585,GoldhawkRoad,Early,138,28,0,0,110
585,GoldhawkRoad,AMpeak,1418,1254,96,62,6
585,GoldhawkRoad,Midday,941,503,382,3,53
585,GoldhawkRoad,PMPeak,617,362,207,0,48
585,GoldhawkRoad,Evening,241,182,55,0,4
585,GoldhawkRoad,Late,128,13,80,3,32
585,GoldhawkRoad,Totalday,3483,2342,820,69,253
586,GoodgeStreet,Early,45,0,1,0,43
586,GoodgeStreet,AMpeak,516,380,75,23,38
586,GoodgeStreet,Midday,2709,1399,527,273,509
586,GoodgeStreet,PMPeak,6612,4141,790,512,1170
586,GoodgeStreet,Evening,2864,1877,752,19,216
586,GoodgeStreet,Late,592,219,282,0,91
586,GoodgeStreet,Totalday,13339,8016,2427,827,2068
587,GrangeHill,Early,199,29,0,0,169
587,GrangeHill,AMpeak,699,660,22,12,5
587,GrangeHill,Midday,182,16,62,0,104
587,GrangeHill,PMPeak,104,99,6,0,0
587,GrangeHill,Evening,22,0,1,0,21
587,GrangeHill,Late,6,0,0,0,6
587,GrangeHill,Totalday,1211,804,90,12,305
588,GreatPortlandStree,Early,104,15,0,0,89
588,GreatPortlandStree,AMpeak,1422,1097,46,230,48
588,GreatPortlandStree,Midday,3859,2223,1108,319,210
588,GreatPortlandStree,PMPeak,7408,5054,1840,292,222
588,GreatPortlandStree,Evening,2224,1520,378,6,321
588,GreatPortlandStree,Late,581,83,174,2,322
588,GreatPortlandStree,Totalday,15599,9992,3546,848,1212
590,GreenPark,Early,336,0,0,0,336
590,GreenPark,AMpeak,2370,1530,337,390,114
590,GreenPark,Midday,15357,5775,5227,2674,1681
590,GreenPark,PMPeak,25650,14750,6250,2267,2383
590,GreenPark,Evening,10664,7058,2213,166,1227
590,GreenPark,Late,5501,1610,2090,225,1576
590,GreenPark,Totalday,59879,30724,16116,5721,7318
589,Greenford,Early,1318,0,0,0,1318
589,Greenford,AMpeak,2967,2779,153,0,35
589,Greenford,Midday,1673,709,666,76,222
589,Greenford,PMPeak,1213,759,353,0,101
589,Greenford,Evening,441,169,125,0,147
589,Greenford,Late,108,40,0,0,67
589,Greenford,Totalday,7719,4458,1296,76,1889
591,Gunnersbury,Early,365,0,0,0,365
591,Gunnersbury,AMpeak,2055,1735,231,33,55
591,Gunnersbury,Midday,1125,257,445,347,76
591,Gunnersbury,PMPeak,3493,2614,303,170,406
591,Gunnersbury,Evening,430,354,42,1,33
591,Gunnersbury,Late,99,7,0,0,92
591,Gunnersbury,Totalday,7567,4968,1021,552,1026
592,Hainault,Early,1385,51,34,0,1300
592,Hainault,AMpeak,2922,2466,185,0,271
592,Hainault,Midday,1077,775,274,0,29
592,Hainault,PMPeak,567,471,16,0,79
592,Hainault,Evening,59,0,0,0,59
592,Hainault,Late,168,0,0,0,168
592,Hainault,Totalday,6179,3763,509,0,1907
593,Hammersmith(Dis),Early,950,3,0,0,947
593,Hammersmith(Dis),AMpeak,7645,6487,710,185,263
593,Hammersmith(Dis),Midday,10813,4949,4589,722,553
593,Hammersmith(Dis),PMPeak,15040,9609,4225,565,641
593,Hammersmith(Dis),Evening,5346,3325,1735,153,133
593,Hammersmith(Dis),Late,3557,1207,1606,197,546
593,Hammersmith(Dis),Totalday,43350,25580,12865,1822,3083
773,Hammersmith(H&C),Early,327,0,0,0,327
773,Hammersmith(H&C),AMpeak,3713,3337,364,0,13
773,Hammersmith(H&C),Midday,3450,2046,1327,0,78
773,Hammersmith(H&C),PMPeak,4299,2507,1499,6,288
773,Hammersmith(H&C),Evening,1302,860,381,62,0
773,Hammersmith(H&C),Late,526,16,331,0,180
773,Hammersmith(H&C),Totalday,13618,8765,3900,68,885
594,Hampstead,Early,140,0,0,0,140
594,Hampstead,AMpeak,1992,1798,135,0,59
594,Hampstead,Midday,1954,812,840,128,174
594,Hampstead,PMPeak,1846,680,1073,55,38
594,Hampstead,Evening,629,332,274,0,23
594,Hampstead,Late,343,92,140,23,88
594,Hampstead,Totalday,6904,3713,2463,206,522
595,HangerLane,Early,616,0,1,0,616
595,HangerLane,AMpeak,2195,1795,33,233,133
595,HangerLane,Midday,1166,647,354,115,49
595,HangerLane,PMPeak,1832,1297,204,22,309
595,HangerLane,Evening,445,280,158,7,0
595,HangerLane,Late,90,19,1,0,70
595,HangerLane,Totalday,6344,4039,751,377,1177
596,Harlesden,Early,209,25,0,0,184
596,Harlesden,AMpeak,1062,869,89,0,104
596,Harlesden,Midday,1205,834,302,0,69
596,Harlesden,PMPeak,1247,620,574,20,33
596,Harlesden,Evening,248,71,149,3,25
596,Harlesden,Late,129,41,32,0,56
596,Harlesden,Totalday,4100,2461,1145,24,470
597,Harrow&Wealdstone,Early,832,0,25,0,807
597,Harrow&Wealdstone,AMpeak,1939,1625,155,0,158
597,Harrow&Wealdstone,Midday,1370,971,181,25,193
597,Harrow&Wealdstone,PMPeak,927,698,175,0,53
597,Harrow&Wealdstone,Evening,133,109,17,0,7
597,Harrow&Wealdstone,Late,257,97,12,0,147
597,Harrow&Wealdstone,Totalday,5458,3501,566,25,1366
598,Harrow-on-the-Hill,Early,1415,0,0,0,1415
598,Harrow-on-the-Hill,AMpeak,5489,4997,319,24,149
598,Harrow-on-the-Hill,Midday,4095,1518,1804,395,378
598,Harrow-on-the-Hill,PMPeak,3544,2080,901,276,288
598,Harrow-on-the-Hill,Evening,1059,706,305,10,37
598,Harrow-on-the-Hill,Late,317,74,8,15,220
598,Harrow-on-the-Hill,Totalday,15920,9375,3336,721,2489
779,HattonCross,Early,555,3,0,0,552
779,HattonCross,AMpeak,1364,1171,138,35,20
779,HattonCross,Midday,1289,508,559,137,86
779,HattonCross,PMPeak,1425,1071,269,35,50
779,HattonCross,Evening,311,269,17,0,25
779,HattonCross,Late,122,103,0,0,19
779,HattonCross,Totalday,5066,3126,982,207,751
781,HeathrowTerminal4,Early,134,30,16,0,89
781,HeathrowTerminal4,AMpeak,533,48,435,50,0
781,HeathrowTerminal4,Midday,1015,210,523,144,138
781,HeathrowTerminal4,PMPeak,797,179,404,190,24
781,HeathrowTerminal4,Evening,558,162,336,51,9
781,HeathrowTerminal4,Late,170,71,5,0,94
781,HeathrowTerminal4,Totalday,3208,700,1719,434,355
783,HeathrowTerminal5,Early,310,28,26,0,256
783,HeathrowTerminal5,AMpeak,977,169,646,147,15
783,HeathrowTerminal5,Midday,2364,445,1067,447,405
783,HeathrowTerminal5,PMPeak,1344,142,1108,0,94
783,HeathrowTerminal5,Evening,1101,424,518,0,159
783,HeathrowTerminal5,Late,384,1,0,0,384
783,HeathrowTerminal5,Totalday,6479,1208,3364,594,1313
780,HeathrowTerminals1,Early,393,0,0,0,393
780,HeathrowTerminals1,AMpeak,1818,283,1165,234,135
780,HeathrowTerminals1,Midday,3980,832,2171,886,91
780,HeathrowTerminals1,PMPeak,2253,592,1238,364,57
780,HeathrowTerminals1,Evening,1835,472,1065,60,237
780,HeathrowTerminals1,Late,767,141,134,0,492
780,HeathrowTerminals1,Totalday,11047,2321,5774,1545,1407
601,HendonCentral,Early,1034,0,0,0,1034
601,HendonCentral,AMpeak,4335,4095,144,56,39
601,HendonCentral,Midday,3727,2438,998,18,273
601,HendonCentral,PMPeak,3289,2407,834,0,48
601,HendonCentral,Evening,1128,584,427,6,110
601,HendonCentral,Late,279,6,43,24,204
601,HendonCentral,Totalday,13791,9531,2446,105,1709
602,HighBarnet,Early,472,0,0,0,472
602,HighBarnet,AMpeak,2882,2597,257,23,5
602,HighBarnet,Midday,1354,517,657,2,178
602,HighBarnet,PMPeak,1113,547,509,0,57
602,HighBarnet,Evening,253,107,134,0,13
602,HighBarnet,Late,83,35,17,0,31
602,HighBarnet,Totalday,6158,3803,1575,25,755
605,HighStreetKensingt,Early,174,0,0,0,174
605,HighStreetKensingt,AMpeak,1841,1350,157,291,43
605,HighStreetKensingt,Midday,5284,1589,1484,678,1533
605,HighStreetKensingt,PMPeak,6912,3593,1450,219,1651
605,HighStreetKensingt,Evening,2103,1381,261,26,435
605,HighStreetKensingt,Late,510,158,249,2,100
605,HighStreetKensingt,Totalday,16825,8072,3601,1216,3936
603,Highbury&Islington,Early,2185,1,0,0,2184
603,Highbury&Islington,AMpeak,21102,19384,1264,2,451
603,Highbury&Islington,Midday,14299,6753,6207,676,663
603,Highbury&Islington,PMPeak,19279,11106,6381,458,1335
603,Highbury&Islington,Evening,7597,3618,3205,0,774
603,Highbury&Islington,Late,3499,430,1705,0,1363
603,Highbury&Islington,Totalday,67961,41292,18763,1137,6770
604,Highgate,Early,466,0,0,0,466
604,Highgate,AMpeak,4820,4090,220,166,344
604,Highgate,Midday,2101,637,716,342,406
604,Highgate,PMPeak,1359,427,570,137,226
604,Highgate,Evening,362,199,75,25,62
604,Highgate,Late,136,21,42,15,59
604,Highgate,Totalday,9244,5375,1622,685,1563
606,Hillingdon,Early,347,70,0,0,277
606,Hillingdon,AMpeak,1429,1235,190,2,3
606,Hillingdon,Midday,696,245,410,38,3
606,Hillingdon,PMPeak,444,194,186,0,64
606,Hillingdon,Evening,115,45,70,0,0
606,Hillingdon,Late,28,17,9,0,2
606,Hillingdon,Totalday,3060,1806,865,40,349
607,Holborn,Early,287,0,0,0,287
607,Holborn,AMpeak,1574,1165,138,142,127
607,Holborn,Midday,14889,8552,3955,1445,938
607,Holborn,PMPeak,19034,11955,4702,1312,1065
607,Holborn,Evening,10965,7776,2706,217,266
607,Holborn,Late,4786,1594,2337,75,779
607,Holborn,Totalday,51535,31042,13838,3191,3463
608,HollandPark,Early,113,0,0,0,113
608,HollandPark,AMpeak,1314,1202,96,16,0
608,HollandPark,Midday,1434,618,471,0,346
608,HollandPark,PMPeak,1578,956,391,0,230
608,HollandPark,Evening,442,169,173,27,74
608,HollandPark,Late,201,0,165,2,34
608,HollandPark,Totalday,5082,2945,1295,45,797
609,HollowayRoad,Early,315,0,0,0,315
609,HollowayRoad,AMpeak,3120,2760,199,21,140
609,HollowayRoad,Midday,3166,2063,874,46,183
609,HollowayRoad,PMPeak,2624,1662,727,20,216
609,HollowayRoad,Evening,1004,741,181,8,74
609,HollowayRoad,Late,376,49,131,0,197
609,HollowayRoad,Totalday,10606,7276,2111,95,1124
610,Hornchurch,Early,564,99,3,0,461
610,Hornchurch,AMpeak,1723,1469,111,5,138
610,Hornchurch,Midday,624,234,283,1,106
610,Hornchurch,PMPeak,386,167,139,0,80
610,Hornchurch,Evening,106,36,12,0,58
610,Hornchurch,Late,47,0,0,0,47
610,Hornchurch,Totalday,3451,2005,548,6,892
611,HounslowCentral,Early,823,0,0,0,823
611,HounslowCentral,AMpeak,2262,1991,201,12,57
611,HounslowCentral,Midday,1508,907,256,0,345
611,HounslowCentral,PMPeak,1064,833,222,0,8
611,HounslowCentral,Evening,271,201,44,0,26
611,HounslowCentral,Late,52,5,0,0,47
611,HounslowCentral,Totalday,5980,3937,724,12,1306
612,HounslowEast,Early,868,124,0,0,744
612,HounslowEast,AMpeak,2199,1762,125,45,267
612,HounslowEast,Midday,1427,855,357,99,116
612,HounslowEast,PMPeak,902,467,306,44,86
612,HounslowEast,Evening,298,64,122,66,46
612,HounslowEast,Late,87,8,33,20,26
612,HounslowEast,Totalday,5780,3279,944,274,1284
613,HounslowWest,Early,879,108,0,0,771
613,HounslowWest,AMpeak,2206,1941,90,175,0
613,HounslowWest,Midday,1385,904,286,100,96
613,HounslowWest,PMPeak,663,436,203,0,24
613,HounslowWest,Evening,248,106,29,3,110
613,HounslowWest,Late,89,12,5,0,72
613,HounslowWest,Totalday,5470,3507,613,279,1072
614,HydeParkCorner,Early,47,1,0,3,44
614,HydeParkCorner,AMpeak,434,295,5,88,47
614,HydeParkCorner,Midday,2728,1055,282,979,412
614,HydeParkCorner,PMPeak,3377,2071,505,417,384
614,HydeParkCorner,Evening,1443,517,533,156,237
614,HydeParkCorner,Late,638,151,162,30,295
614,HydeParkCorner,Totalday,8668,4089,1487,1673,1418
615,Ickenham,Early,201,31,1,0,169
615,Ickenham,AMpeak,856,638,216,0,3
615,Ickenham,Midday,461,168,260,0,33
615,Ickenham,PMPeak,290,108,153,0,30
615,Ickenham,Evening,69,12,25,0,32
615,Ickenham,Late,31,0,0,0,31
615,Ickenham,Totalday,1908,957,654,0,297
616,Kennington,Early,408,0,0,0,408
616,Kennington,AMpeak,3712,3318,351,33,10
616,Kennington,Midday,2091,1214,772,94,10
616,Kennington,PMPeak,1770,1246,518,0,6
616,Kennington,Evening,749,306,442,0,0
616,Kennington,Late,289,71,131,7,80
616,Kennington,Totalday,9019,6154,2215,134,515
617,KensalGreen,Early,213,44,2,0,167
617,KensalGreen,AMpeak,1521,1379,96,41,4
617,KensalGreen,Midday,899,335,402,87,76
617,KensalGreen,PMPeak,551,230,238,84,0
617,KensalGreen,Evening,212,130,70,0,11
617,KensalGreen,Late,75,26,10,0,39
617,KensalGreen,Totalday,3471,2145,818,212,297
619,KentishTown,Early,337,1,0,0,336
619,KentishTown,AMpeak,3978,3345,612,1,19
619,KentishTown,Midday,3689,1749,1659,194,86
619,KentishTown,PMPeak,4053,2816,1185,8,44
619,KentishTown,Evening,1149,576,494,6,74
619,KentishTown,Late,846,63,316,160,308
619,KentishTown,Totalday,14052,8550,4266,370,866
620,Kenton,Early,420,11,8,0,401
620,Kenton,AMpeak,710,530,126,4,50
620,Kenton,Midday,706,426,208,0,72
620,Kenton,PMPeak,404,306,56,42,0
620,Kenton,Evening,164,164,0,0,0
620,Kenton,Late,43,38,0,0,4
620,Kenton,Totalday,2447,1474,399,46,528
621,KewGardens,Early,185,40,0,0,145
621,KewGardens,AMpeak,1892,1746,132,0,13
621,KewGardens,Midday,1424,256,859,289,20
621,KewGardens,PMPeak,1073,195,611,267,1
621,KewGardens,Evening,583,191,252,28,112
621,KewGardens,Late,91,0,15,0,76
621,KewGardens,Totalday,5249,2428,1869,584,368
622,Kilburn,Early,872,0,0,0,872
622,Kilburn,AMpeak,5479,5096,243,0,140
622,Kilburn,Midday,3272,1620,1333,44,275
622,Kilburn,PMPeak,2425,1243,652,0,531
622,Kilburn,Evening,923,283,506,0,135
622,Kilburn,Late,312,62,52,0,198
622,Kilburn,Totalday,13284,8305,2785,44,2150
623,KilburnPark,Early,227,24,0,0,203
623,KilburnPark,AMpeak,1791,1568,91,66,66
623,KilburnPark,Midday,1585,802,623,127,32
623,KilburnPark,PMPeak,1082,529,520,0,33
623,KilburnPark,Evening,411,214,174,0,23
623,KilburnPark,Late,135,45,20,0,70
623,KilburnPark,Totalday,5230,3182,1428,193,426
625,King'sCrossSt.Pan,Early,2828,0,0,0,2828
625,King'sCrossSt.Pan,AMpeak,36599,32197,2492,1356,554
625,King'sCrossSt.Pan,Midday,42662,15203,20561,4837,2061
625,King'sCrossSt.Pan,PMPeak,37760,18544,14240,1867,3109
625,King'sCrossSt.Pan,Evening,18700,9518,5386,843,2952
625,King'sCrossSt.Pan,Late,6885,1604,2449,86,2745
625,King'sCrossSt.Pan,Totalday,145433,77066,45128,8989,14250
624,Kingsbury,Early,1595,158,0,0,1438
624,Kingsbury,AMpeak,3085,2690,123,126,146
624,Kingsbury,Midday,1988,722,799,224,243
624,Kingsbury,PMPeak,1143,538,381,72,153
624,Kingsbury,Evening,414,143,226,18,27
624,Kingsbury,Late,93,63,16,0,14
624,Kingsbury,Totalday,8318,4313,1544,440,2020
626,Knightsbridge,Early,99,17,0,0,82
626,Knightsbridge,AMpeak,1102,832,103,125,42
626,Knightsbridge,Midday,9352,2687,3550,2112,1003
626,Knightsbridge,PMPeak,10280,4441,2817,753,2269
626,Knightsbridge,Evening,5244,2674,993,289,1288
626,Knightsbridge,Late,1330,189,428,1,712
626,Knightsbridge,Totalday,27407,10841,7892,3279,5395
627,LadbrokeGrove,Early,217,0,0,0,217
627,LadbrokeGrove,AMpeak,2399,2096,247,0,56
627,LadbrokeGrove,Midday,2688,1213,1133,96,246
627,LadbrokeGrove,PMPeak,2569,1592,655,172,150
627,LadbrokeGrove,Evening,795,325,344,3,122
627,LadbrokeGrove,Late,361,17,67,0,276
627,LadbrokeGrove,Totalday,9029,5245,2446,271,1067
628,LambethNorth,Early,94,18,0,0,75
628,LambethNorth,AMpeak,1010,739,198,48,26
628,LambethNorth,Midday,1671,658,679,297,37
628,LambethNorth,PMPeak,1648,953,511,146,38
628,LambethNorth,Evening,640,496,103,28,13
628,LambethNorth,Late,210,83,84,2,42
628,LambethNorth,Totalday,5273,2948,1575,520,230
629,LancasterGate,Early,231,0,0,0,231
629,LancasterGate,AMpeak,4039,2813,70,716,441
629,LancasterGate,Midday,3048,821,1268,536,422
629,LancasterGate,PMPeak,2391,1111,259,680,341
629,LancasterGate,Evening,789,362,213,93,121
629,LancasterGate,Late,391,54,41,6,290
629,LancasterGate,Totalday,10889,5161,1850,2032,1846
630,LatimerRoad,Early,106,0,0,0,106
630,LatimerRoad,AMpeak,989,871,49,14,54
630,LatimerRoad,Midday,1049,560,340,85,65
630,LatimerRoad,PMPeak,1580,821,426,36,297
630,LatimerRoad,Evening,563,210,211,55,87
630,LatimerRoad,Late,129,50,24,0,55
630,LatimerRoad,Totalday,4415,2512,1050,189,664
631,LeicesterSquare,Early,281,24,0,0,257
631,LeicesterSquare,AMpeak,1372,1060,94,69,149
631,LeicesterSquare,Midday,10370,2946,5540,1057,827
631,LeicesterSquare,PMPeak,14206,7169,4916,839,1281
631,LeicesterSquare,Evening,12890,4370,6725,550,1245
631,LeicesterSquare,Late,12173,1848,4789,737,4798
631,LeicesterSquare,Totalday,51290,17417,22064,3252,8558
632,Leyton,Early,3158,0,0,0,3158
632,Leyton,AMpeak,8566,8029,390,61,85
632,Leyton,Midday,5158,3297,1600,43,218
632,Leyton,PMPeak,2922,1378,1316,0,228
632,Leyton,Evening,1434,380,724,0,330
632,Leyton,Late,439,104,89,0,246
632,Leyton,Totalday,21677,13188,4120,104,4265
633,Leytonstone,Early,2034,79,2,0,1952
633,Leytonstone,AMpeak,7512,6722,425,171,193
633,Leytonstone,Midday,4220,2003,1779,150,288
633,Leytonstone,PMPeak,2765,1212,1031,206,316
633,Leytonstone,Evening,973,519,213,88,153
633,Leytonstone,Late,287,30,108,1,148
633,Leytonstone,Totalday,17790,10565,3559,616,3050
634,LiverpoolStreet,Early,2365,0,0,0,2365
634,LiverpoolStreet,AMpeak,27574,24337,1707,184,1346
634,LiverpoolStreet,Midday,28805,11578,11032,1631,4564
634,LiverpoolStreet,PMPeak,36793,21500,10063,516,4713
634,LiverpoolStreet,Evening,13848,7912,4524,238,1175
634,LiverpoolStreet,Late,4336,839,1095,92,2310
634,LiverpoolStreet,Totalday,113721,66166,28421,2661,16473
635,LondonBridge,Early,2831,266,30,16,2519
635,LondonBridge,AMpeak,29973,26696,1589,1114,573
635,LondonBridge,Midday,30108,11651,7684,4302,6472
635,LondonBridge,PMPeak,34830,18818,10635,2888,2489
635,LondonBridge,Evening,13662,7830,3274,1317,1241
635,LondonBridge,Late,5853,1244,1584,99,2925
635,LondonBridge,Totalday,117257,66505,24796,9737,16219
636,Loughton,Early,654,0,0,0,654
636,Loughton,AMpeak,2802,2437,218,136,11
636,Loughton,Midday,1159,412,562,172,12
636,Loughton,PMPeak,751,177,451,44,79
636,Loughton,Evening,181,95,9,68,9
636,Loughton,Late,54,0,0,0,54
636,Loughton,Totalday,5600,3122,1241,420,818
637,MaidaVale,Early,181,0,0,0,181
637,MaidaVale,AMpeak,2225,1870,224,10,122
637,MaidaVale,Midday,1449,434,518,283,214
637,MaidaVale,PMPeak,1055,530,417,80,27
637,MaidaVale,Evening,487,178,196,11,102
637,MaidaVale,Late,128,12,113,0,2
637,MaidaVale,Totalday,5525,3024,1468,384,649
638,ManorHouse,Early,1147,0,0,0,1147
638,ManorHouse,AMpeak,5664,4685,292,40,647
638,ManorHouse,Midday,3790,2033,782,243,732
638,ManorHouse,PMPeak,2243,767,1094,27,355
638,ManorHouse,Evening,969,574,185,0,211
638,ManorHouse,Late,368,17,173,0,178
638,ManorHouse,Totalday,14182,8075,2526,310,3271
639,MansionHouse,Early,29,8,0,0,21
639,MansionHouse,AMpeak,510,469,26,5,9
639,MansionHouse,Midday,2522,1228,736,520,37
639,MansionHouse,PMPeak,5851,3770,1498,316,267
639,MansionHouse,Evening,1868,1289,342,98,138
639,MansionHouse,Late,517,184,220,33,80
639,MansionHouse,Totalday,11297,6949,2823,973,552
640,MarbleArch,Early,224,0,0,0,224
640,MarbleArch,AMpeak,1955,1312,84,487,72
640,MarbleArch,Midday,6093,1856,2844,723,671
640,MarbleArch,PMPeak,7657,3607,2304,631,1115
640,MarbleArch,Evening,3868,1444,1946,255,223
640,MarbleArch,Late,1725,430,523,68,705
640,MarbleArch,Totalday,21523,8650,7699,2165,3009
641,Marylebone,Early,444,0,0,0,444
641,Marylebone,AMpeak,6761,6012,357,134,258
641,Marylebone,Midday,5597,2072,2554,640,330
641,Marylebone,PMPeak,4881,2452,2101,169,159
641,Marylebone,Evening,1758,972,613,42,131
641,Marylebone,Late,573,79,145,0,349
641,Marylebone,Totalday,20013,11587,5770,985,1670
642,MileEnd,Early,919,0,0,0,919
642,MileEnd,AMpeak,7298,6622,433,199,45
642,MileEnd,Midday,7245,3842,2419,408,575
642,MileEnd,PMPeak,6201,3937,1671,76,518
642,MileEnd,Evening,2450,1505,744,105,96
642,MileEnd,Late,813,301,173,0,339
642,MileEnd,Totalday,24926,16206,5440,787,2492
643,MillHillEast,Early,136,25,0,0,111
643,MillHillEast,AMpeak,1054,980,32,30,12
643,MillHillEast,Midday,506,329,115,12,50
643,MillHillEast,PMPeak,483,295,159,29,0
643,MillHillEast,Evening,95,6,61,0,28
643,MillHillEast,Late,31,8,0,0,23
643,MillHillEast,Totalday,2306,1644,367,71,224
646,MoorPark,Early,121,0,0,0,121
646,MoorPark,AMpeak,691,647,21,0,23
646,MoorPark,Midday,380,100,214,0,67
646,MoorPark,PMPeak,424,171,240,0,13
646,MoorPark,Evening,39,3,0,0,37
646,MoorPark,Late,11,7,0,0,4
646,MoorPark,Totalday,1666,927,474,0,264
645,Moorgate,Early,1080,142,0,0,938
645,Moorgate,AMpeak,15544,11676,2620,641,606
645,Moorgate,Midday,8499,5588,1700,532,679
645,Moorgate,PMPeak,20116,11457,4430,1969,2260
645,Moorgate,Evening,6642,4542,668,115,1318
645,Moorgate,Late,1913,1273,45,12,583
645,Moorgate,Totalday,53794,34678,9463,3270,6384
647,Morden,Early,2143,92,0,0,2051
647,Morden,AMpeak,7685,6394,476,0,816
647,Morden,Midday,3338,1400,1604,16,318
647,Morden,PMPeak,2265,1341,631,62,231
647,Morden,Evening,746,471,189,0,86
647,Morden,Late,210,44,53,0,114
647,Morden,Totalday,16387,9741,2953,78,3615
648,MorningtonCrescent,Early,72,0,0,0,72
648,MorningtonCrescent,AMpeak,782,746,17,0,19
648,MorningtonCrescent,Midday,1665,996,587,62,21
648,MorningtonCrescent,PMPeak,3510,2700,516,188,106
648,MorningtonCrescent,Evening,1025,693,264,13,55
648,MorningtonCrescent,Late,685,403,167,0,116
648,MorningtonCrescent,Totalday,7739,5538,1551,262,388
649,Neasden,Early,829,0,0,0,829
649,Neasden,AMpeak,2420,2196,59,2,164
649,Neasden,Midday,1447,655,748,3,42
649,Neasden,PMPeak,1117,698,287,0,132
649,Neasden,Evening,322,216,41,10,55
649,Neasden,Late,106,19,27,0,60
649,Neasden,Totalday,6241,3783,1161,15,1281
650,NewburyPark,Early,1529,8,0,0,1521
650,NewburyPark,AMpeak,4207,3474,480,76,177
650,NewburyPark,Midday,1744,740,615,164,225
650,NewburyPark,PMPeak,869,380,237,0,251
650,NewburyPark,Evening,291,196,25,0,70
650,NewburyPark,Late,81,45,0,0,35
650,NewburyPark,Totalday,8720,4843,1356,240,2280
653,NorthActon,Early,443,0,0,0,442
653,NorthActon,AMpeak,3009,2801,112,11,84
653,NorthActon,Midday,2477,1912,364,88,113
653,NorthActon,PMPeak,3652,2616,578,40,417
653,NorthActon,Evening,955,844,105,0,7
653,NorthActon,Late,228,138,57,0,33
653,NorthActon,Totalday,10764,8311,1216,139,1098
654,NorthEaling,Early,63,1,0,0,62
654,NorthEaling,AMpeak,568,519,41,0,8
654,NorthEaling,Midday,596,446,98,0,52
654,NorthEaling,PMPeak,266,171,95,0,0
654,NorthEaling,Evening,67,33,21,0,12
654,NorthEaling,Late,19,0,1,0,18
654,NorthEaling,Totalday,1579,1171,256,0,153
789,NorthGreenwich,Early,2833,0,0,0,2833
789,NorthGreenwich,AMpeak,11411,10435,407,102,468
789,NorthGreenwich,Midday,7758,3848,2795,586,529
789,NorthGreenwich,PMPeak,7789,3536,2821,86,1346
789,NorthGreenwich,Evening,3348,1589,1348,73,338
789,NorthGreenwich,Late,5449,1127,608,30,3683
789,NorthGreenwich,Totalday,38588,20535,7979,876,9198
656,NorthHarrow,Early,340,16,0,0,324
656,NorthHarrow,AMpeak,1801,1657,87,57,0
656,NorthHarrow,Midday,618,146,346,56,70
656,NorthHarrow,PMPeak,366,253,76,25,12
656,NorthHarrow,Evening,187,0,148,0,39
656,NorthHarrow,Late,0,0,0,0,0
656,NorthHarrow,Totalday,3313,2072,657,138,446
659,NorthWembley,Early,354,9,0,0,344
659,NorthWembley,AMpeak,985,817,73,12,82
659,NorthWembley,Midday,497,290,115,1,92
659,NorthWembley,PMPeak,445,87,289,11,58
659,NorthWembley,Evening,153,60,47,0,46
659,NorthWembley,Late,27,2,0,0,25
