 RODS report2c created at 13:27:35 on 29-03-2017,,,,,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
 Report 2c - Analysis by egress mode and station,,,,,,,,,,,,,,
 NLC, station name, time period,NR/DLR/ Tram         ,Bus/ Coach           ,Bicycle             ,Motorcycle          ,Car/Van Parked      ,Car/Van driven away ,Walked              ,Taxi/ Minicab        ,RiverBus/ Ferry      ,Other               ,Not Stated          ,     Total all modes
529,Brent Cross         ,AM peak     ,0,131,0,0,0,0,279,0,0,0,81,491
529,Brent Cross         ,Midday      ,0,103,0,0,61,0,631,0,0,0,65,860
529,Brent Cross         ,PM Peak     ,0,151,1,0,226,7,900,0,0,25,141,1450
529,Brent Cross         ,Evening     ,0,54,8,0,210,27,309,0,0,0,45,652
529,Brent Cross         ,Late        ,0,1,1,0,122,40,172,0,0,0,1,337
529,Brent Cross         ,   Total day,0,445,10,0,619,74,2343,0,0,25,333,3848
778,Brixton             ,Early       ,12,260,0,0,0,0,246,0,0,0,4,522
778,Brixton             ,AM peak     ,137,1686,0,0,2,1,2412,0,0,0,219,4456
778,Brixton             ,Midday      ,172,3658,0,0,8,15,3247,2,0,0,1099,8201
778,Brixton             ,PM Peak     ,648,7096,75,0,75,2,5971,1,0,5,3831,17702
778,Brixton             ,Evening     ,91,5620,246,0,23,30,5069,64,0,0,2542,13687
778,Brixton             ,Late        ,13,2708,89,0,87,0,1306,0,0,9,1818,6030
778,Brixton             ,   Total day,1074,21027,410,0,196,47,18250,67,0,14,9513,50599
530,Bromley-by-Bow      ,Early       ,0,14,0,0,0,0,216,0,0,0,0,230
530,Bromley-by-Bow      ,AM peak     ,0,82,0,0,0,0,1119,0,0,0,68,1270
530,Bromley-by-Bow      ,Midday      ,0,94,6,0,0,4,929,0,0,0,69,1102
530,Bromley-by-Bow      ,PM Peak     ,0,153,0,0,16,1,685,0,0,0,918,1772
530,Bromley-by-Bow      ,Evening     ,0,0,0,0,59,0,691,0,0,0,505,1255
530,Bromley-by-Bow      ,Late        ,0,0,0,0,0,0,492,0,0,0,86,578
530,Bromley-by-Bow      ,   Total day,0,343,6,0,75,4,4132,0,0,0,1646,6206
531,Buckhurst Hill      ,Early       ,0,0,0,0,0,0,25,0,0,0,3,28
531,Buckhurst Hill      ,AM peak     ,0,25,0,0,0,1,248,1,0,0,6,280
531,Buckhurst Hill      ,Midday      ,0,27,0,0,80,1,482,0,0,0,0,589
531,Buckhurst Hill      ,PM Peak     ,0,23,55,0,59,95,1272,4,0,5,23,1536
531,Buckhurst Hill      ,Evening     ,0,0,0,0,67,54,643,27,0,14,0,805
531,Buckhurst Hill      ,Late        ,0,0,0,0,49,0,194,0,0,0,40,283
531,Buckhurst Hill      ,   Total day,0,75,55,0,255,151,2864,31,0,19,71,3521
532,Burnt Oak           ,Early       ,0,0,0,0,0,0,67,0,0,0,0,67
532,Burnt Oak           ,AM peak     ,0,288,0,0,0,0,389,23,0,0,29,729
532,Burnt Oak           ,Midday      ,0,341,0,0,167,1,857,0,0,0,28,1395
532,Burnt Oak           ,PM Peak     ,0,1175,0,0,389,36,1484,0,0,0,173,3256
532,Burnt Oak           ,Evening     ,0,289,0,0,203,40,818,0,0,0,26,1375
532,Burnt Oak           ,Late        ,0,155,0,0,193,0,141,0,0,0,10,499
532,Burnt Oak           ,   Total day,0,2248,0,0,952,77,3755,23,0,0,265,7321
534,Caledonian Road     ,Early       ,0,63,0,0,0,0,177,0,0,0,1,241
534,Caledonian Road     ,AM peak     ,0,380,0,0,13,32,1511,0,0,0,20,1956
534,Caledonian Road     ,Midday      ,0,317,0,0,5,0,1300,0,0,2,234,1857
534,Caledonian Road     ,PM Peak     ,0,392,0,0,13,14,1598,0,0,0,249,2265
534,Caledonian Road     ,Evening     ,0,147,1,0,1,0,1120,0,0,0,472,1741
534,Caledonian Road     ,Late        ,0,104,16,0,0,0,693,0,0,0,37,850
534,Caledonian Road     ,   Total day,0,1403,17,0,31,46,6398,0,0,2,1013,8910
535,Camden Town         ,Early       ,1,123,0,0,0,0,390,0,0,0,6,520
535,Camden Town         ,AM peak     ,81,705,0,0,2,0,6530,12,0,0,98,7427
535,Camden Town         ,Midday      ,119,767,0,8,0,0,9211,3,0,96,1129,11333
535,Camden Town         ,PM Peak     ,165,599,0,0,4,0,4396,0,0,12,1692,6868
535,Camden Town         ,Evening     ,8,1195,0,0,0,34,2091,0,0,0,629,3957
535,Camden Town         ,Late        ,0,617,0,0,0,0,868,0,0,0,88,1573
535,Camden Town         ,   Total day,375,4005,0,8,6,34,23486,15,0,108,3641,31678
788,Canada Water        ,Early       ,1335,5,0,0,0,1,41,0,0,3,58,1444
788,Canada Water        ,AM peak     ,12796,320,0,0,0,8,900,0,0,179,372,14575
788,Canada Water        ,Midday      ,11250,1440,0,0,17,1,1974,0,0,3,93,14778
788,Canada Water        ,PM Peak     ,18517,1138,40,0,25,6,2845,12,0,0,646,23228
788,Canada Water        ,Evening     ,9921,1918,17,0,10,21,2319,0,0,0,209,14415
788,Canada Water        ,Late        ,3577,1277,168,0,54,0,721,0,0,0,65,5864
788,Canada Water        ,   Total day,57396,6099,225,0,106,37,8799,12,0,185,1443,74303
852,Canary Wharf        ,Early       ,279,17,0,0,1,3,4266,0,0,25,611,5204
852,Canary Wharf        ,AM peak     ,2737,418,14,0,2,65,52437,14,0,145,2840,58672
852,Canary Wharf        ,Midday      ,2722,596,0,5,29,96,11104,0,3,0,2244,16798
