 RODS report1b created at 13:27:06 on 29-03-2017,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,
 ,,,,,,,,
 Report 1b - Analysis by ticket type and station,,,,,,,,
 NLC,Station name,Time period,Daily (inc T/Card)  ,Weekly              ,Periods             ,All Permits         ,Not Stated /Other    ,Total all types
541,Chancery Lane       ,AM peak     ,634,417,545,37,85,1718
541,Chancery Lane       ,Midday      ,3517,1961,2413,231,623,8745
541,Chancery Lane       ,PM Peak     ,4051,5666,4813,93,1013,15635
541,Chancery Lane       ,Evening     ,1734,1613,1581,40,341,5310
541,Chancery Lane       ,Late        ,268,125,330,11,624,1358
541,Chancery Lane       ,   Total day,10204,9784,9684,413,2835,32919
718,Charing Cross       ,Early       ,0,0,0,0,758,759
718,Charing Cross       ,AM peak     ,2408,1969,2997,78,380,7833
718,Charing Cross       ,Midday      ,5232,1239,786,820,625,8702
718,Charing Cross       ,PM Peak     ,4084,1531,2412,261,196,8483
718,Charing Cross       ,Evening     ,2233,523,1506,135,240,4636
718,Charing Cross       ,Late        ,1181,552,551,149,677,3110
718,Charing Cross       ,   Total day,15139,5815,8251,1442,2876,33523
543,Chesham             ,Early       ,2,0,1,1,340,343
543,Chesham             ,AM peak     ,561,6,201,4,153,924
543,Chesham             ,Midday      ,165,0,122,44,0,331
543,Chesham             ,PM Peak     ,118,0,13,44,68,241
543,Chesham             ,Evening     ,8,0,0,0,34,42
543,Chesham             ,Late        ,0,0,0,0,8,8
543,Chesham             ,   Total day,853,6,337,92,602,1890
544,Chigwell            ,Early       ,0,0,0,0,92,92
544,Chigwell            ,AM peak     ,407,33,89,4,23,557
544,Chigwell            ,Midday      ,175,0,36,8,3,223
544,Chigwell            ,PM Peak     ,44,78,46,1,8,177
544,Chigwell            ,Evening     ,37,0,0,0,3,40
544,Chigwell            ,Late        ,0,0,0,0,0,0
544,Chigwell            ,   Total day,664,111,171,14,130,1090
545,Chiswick Park       ,Early       ,8,5,10,3,115,140
545,Chiswick Park       ,AM peak     ,415,380,315,35,80,1225
545,Chiswick Park       ,Midday      ,318,201,57,70,121,766
545,Chiswick Park       ,PM Peak     ,507,131,315,46,9,1007
545,Chiswick Park       ,Evening     ,101,68,95,0,1,265
545,Chiswick Park       ,Late        ,11,0,0,0,64,75
545,Chiswick Park       ,   Total day,1360,785,791,154,389,3478
546,Chorleywood         ,Early       ,27,17,6,0,195,245
546,Chorleywood         ,AM peak     ,494,90,205,12,20,820
546,Chorleywood         ,Midday      ,225,1,0,5,143,374
546,Chorleywood         ,PM Peak     ,140,0,3,0,121,264
546,Chorleywood         ,Evening     ,9,0,0,0,38,47
546,Chorleywood         ,Late        ,7,0,0,13,0,20
546,Chorleywood         ,   Total day,901,108,214,30,517,1770
547,Clapham Common      ,Early       ,0,0,0,0,860,860
547,Clapham Common      ,AM peak     ,924,2222,2068,77,270,5561
547,Clapham Common      ,Midday      ,1323,731,823,313,1,3191
547,Clapham Common      ,PM Peak     ,979,832,553,175,139,2678
547,Clapham Common      ,Evening     ,431,406,407,41,4,1290
547,Clapham Common      ,Late        ,330,102,114,12,132,690
547,Clapham Common      ,   Total day,3988,4293,3965,617,1405,14269
548,Clapham North       ,Early       ,0,54,6,0,561,620
548,Clapham North       ,AM peak     ,806,1701,1264,15,1,3787
548,Clapham North       ,Midday      ,852,622,432,49,125,2080
548,Clapham North       ,PM Peak     ,337,811,443,50,70,1712
548,Clapham North       ,Evening     ,142,281,316,0,132,871
548,Clapham North       ,Late        ,90,109,31,0,147,377
548,Clapham North       ,   Total day,2226,3578,2492,114,1037,9447
549,Clapham South       ,Early       ,14,23,19,0,907,963
549,Clapham South       ,AM peak     ,2152,2260,2790,75,75,7351
549,Clapham South       ,Midday      ,1448,378,255,143,422,2645
549,Clapham South       ,PM Peak     ,960,492,337,13,120,1922
549,Clapham South       ,Evening     ,181,212,363,3,30,789
549,Clapham South       ,Late        ,37,0,11,0,169,217
549,Clapham South       ,   Total day,4792,3364,3774,234,1722,13887
550,Cockfosters         ,Early       ,20,5,2,6,263,295
550,Cockfosters         ,AM peak     ,492,95,128,52,306,1072
550,Cockfosters         ,Midday      ,620,35,80,72,32,839
550,Cockfosters         ,PM Peak     ,419,26,38,19,25,527
550,Cockfosters         ,Evening     ,68,0,32,21,10,131
550,Cockfosters         ,Late        ,13,0,7,6,21,48
550,Cockfosters         ,   Total day,1632,161,286,176,657,2912
551,Colindale           ,Early       ,0,0,0,0,1019,1019
551,Colindale           ,AM peak     ,1478,810,1236,87,541,4152
551,Colindale           ,Midday      ,1202,358,293,349,328,2530
551,Colindale           ,PM Peak     ,984,255,599,63,3,1904
551,Colindale           ,Evening     ,150,29,227,51,0,457
551,Colindale           ,Late        ,44,6,76,18,23,167
551,Colindale           ,   Total day,3858,1458,2431,569,1913,10229
552,Colliers Wood       ,Early       ,0,0,0,0,1040,1040
552,Colliers Wood       ,AM peak     ,924,1607,2021,164,539,5256
552,Colliers Wood       ,Midday      ,1096,727,263,127,40,2253
552,Colliers Wood       ,PM Peak     ,276,724,374,67,6,1447
552,Colliers Wood       ,Evening     ,66,283,42,3,138,532
