 RODS report1a created at 13:27:01 on 29-03-2017,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,
 ,,,,,,,,
 Report 1a - Analysis by journey purpose and ticket type,,,,,,,,
,Time period,Origin Journey Purpose :                 Destination Journey Purpose,Total all types,Daily (inc T/Card)  ,Weekly              ,Periods             ,All Permits         ,Not Stated /Other    
zone 1,   Total day,Hotel : Work                            ,13319,11285,1069,718,121,126
zone 1,   Total day,Hotel : Shop                            ,5777,4324,1428,3,0,21
zone 1,   Total day,Hotel : Education                       ,861,473,346,11,32,0
zone 1,   Total day,Hotel : Tourist                         ,8231,4959,2679,178,4,411
zone 1,   Total day,Hotel : Hotel                           ,4539,3687,718,59,75,0
zone 1,   Total day,Hotel : Other                           ,19119,13717,4273,519,144,465
zone 1,   Total day,Hotel : Unknown/Not Given               ,906,720,52,0,69,65
zone 1,   Total day,Other : Home                            ,223646,120593,33640,44329,20622,4463
zone 1,   Total day,Other : Work                            ,18064,9663,3691,4075,514,121
zone 1,   Total day,Other : Shop                            ,8972,5921,664,655,675,1057
zone 1,   Total day,Other : Education                       ,4377,2542,846,772,172,46
zone 1,   Total day,Other : Tourist                         ,4478,2893,1199,238,147,0
zone 1,   Total day,Other : Hotel                           ,19151,14529,3550,544,432,94
zone 1,   Total day,Other : Other                           ,59976,39420,7401,7845,3636,1674
zone 1,   Total day,Other : Unknown/Not Given               ,3524,2098,364,96,241,725
zone 1,   Total day,Unknown/Not Given : Home                ,15970,7054,2963,3947,1127,880
zone 1,   Total day,Unknown/Not Given : Work                ,3369,1156,1162,809,116,126
zone 1,   Total day,Unknown/Not Given : Shop                ,782,582,156,9,34,0
zone 1,   Total day,Unknown/Not Given : Education           ,468,159,83,186,0,41
zone 1,   Total day,Unknown/Not Given : Tourist             ,348,198,87,0,1,62
zone 1,   Total day,Unknown/Not Given : Hotel               ,894,857,19,0,18,0
zone 1,   Total day,Unknown/Not Given : Other               ,4158,2447,822,345,278,266
zone 1,   Total day,Unknown/Not Given : Unknown/Not Given   ,239193,1079,240,79,32,237762
zone 2,Early       ,Home : Work                             ,1235,192,758,269,2,15
zone 2,Early       ,Home : Education                        ,0,0,0,0,0,0
zone 2,Early       ,Home : Other                            ,11,4,5,2,0,0
zone 2,Early       ,Home : Unknown/Not Given                ,53,0,53,0,0,0
zone 2,Early       ,Work : Home                             ,171,169,2,0,0,0
zone 2,Early       ,Work : Work                             ,35,4,30,0,0,2
zone 2,Early       ,Other : Work                            ,40,1,39,0,0,0
zone 2,Early       ,Other : Other                           ,2,0,2,0,0,0
zone 2,Early       ,Unknown/Not Given : Unknown/Not Given   ,53316,0,0,0,0,53316
zone 2,AM peak     ,Home : Home                             ,516,168,0,283,39,26
zone 2,AM peak     ,Home : Work                             ,317279,96771,89972,111433,5240,13862
zone 2,AM peak     ,Home : Shop                             ,1945,765,202,62,607,308
zone 2,AM peak     ,Home : Education                        ,16304,4135,4428,6814,162,765
zone 2,AM peak     ,Home : Tourist                          ,871,618,0,139,110,4
zone 2,AM peak     ,Home : Hotel                            ,639,276,147,54,90,73
zone 2,AM peak     ,Home : Other                            ,14466,7395,1237,1770,2151,1913
zone 2,AM peak     ,Home : Unknown/Not Given                ,4340,1138,1207,1535,89,371
zone 2,AM peak     ,Work : Home                             ,4718,1764,1702,1044,121,87
zone 2,AM peak     ,Work : Work                             ,8945,4270,2123,2015,186,352
zone 2,AM peak     ,Work : Shop                             ,40,23,17,0,0,0
zone 2,AM peak     ,Work : Education                        ,308,69,209,30,0,0
zone 2,AM peak     ,Work : Hotel                            ,10,1,0,0,0,9
zone 2,AM peak     ,Work : Other                            ,287,181,22,44,3,37
zone 2,AM peak     ,Work : Unknown/Not Given                ,93,45,15,27,1,4
zone 2,AM peak     ,Shop : Home                             ,174,64,39,0,71,0
zone 2,AM peak     ,Shop : Work                             ,68,56,1,8,3,0
zone 2,AM peak     ,Shop : Shop                             ,54,46,0,1,7,0
zone 2,AM peak     ,Shop : Unknown/Not Given                ,48,0,0,0,48,0
zone 2,AM peak     ,Education : Home                        ,567,125,204,178,10,51
zone 2,AM peak     ,Education : Work                        ,1842,951,321,486,24,59
zone 2,AM peak     ,Education : Shop                        ,20,11,0,0,9,0
zone 2,AM peak     ,Education : Education                   ,880,185,416,251,9,18
zone 2,AM peak     ,Education : Tourist                     ,3,3,0,0,0,0
zone 2,AM peak     ,Education : Other                       ,275,234,0,39,2,0
zone 2,AM peak     ,Education : Unknown/Not Given           ,18,0,0,0,0,18
zone 2,AM peak     ,Tourist : Shop                          ,36,36,0,0,0,0
zone 2,AM peak     ,Tourist : Tourist                       ,130,129,0,0,0,0
zone 2,AM peak     ,Hotel : Home                            ,258,198,0,0,0,60
zone 2,AM peak     ,Hotel : Work                            ,3359,2477,503,319,60,0
zone 2,AM peak     ,Hotel : Shop                            ,83,51,32,0,0,0
zone 2,AM peak     ,Hotel : Education                       ,127,105,8,14,0,0
zone 2,AM peak     ,Hotel : Tourist                         ,232,140,92,0,0,0
zone 2,AM peak     ,Hotel : Hotel                           ,83,53,0,0,14,17
zone 2,AM peak     ,Hotel : Other                           ,576,548,22,4,2,0
zone 2,AM peak     ,Hotel : Unknown/Not Given               ,64,64,0,0,0,0
zone 2,AM peak     ,Other : Home                            ,1260,769,251,102,107,31
zone 2,AM peak     ,Other : Work                            ,5381,1558,2193,1326,42,262
zone 2,AM peak     ,Other : Shop                            ,286,128,7,23,64,65
zone 2,AM peak     ,Other : Education                       ,176,78,44,54,0,0
zone 2,AM peak     ,Other : Tourist                         ,253,238,0,5,0,11
zone 2,AM peak     ,Other : Other                           ,1526,946,233,44,167,136
zone 2,AM peak     ,Other : Unknown/Not Given               ,77,51,22,0,3,0
zone 2,AM peak     ,Unknown/Not Given : Home                ,573,94,157,288,0,35
zone 2,AM peak     ,Unknown/Not Given : Work                ,1570,914,277,326,32,21
zone 2,AM peak     ,Unknown/Not Given : Shop                ,87,0,0,0,85,2
zone 2,AM peak     ,Unknown/Not Given : Education           ,140,42,23,41,33,0
zone 2,AM peak     ,Unknown/Not Given : Other               ,204,19,128,5,51,0
zone 2,AM peak     ,Unknown/Not Given : Unknown/Not Given   ,14677,256,94,1,1,14326
zone 2,Midday      ,Home : Home                             ,1300,510,312,219,259,0
zone 2,Midday      ,Home : Work                             ,55045,23882,18535,9602,2184,843
zone 2,Midday      ,Home : Shop                             ,16807,8505,2399,1708,3836,359
zone 2,Midday      ,Home : Education                        ,22432,5287,7537,8728,441,441
zone 2,Midday      ,Home : Tourist                          ,2519,1216,530,134,582,57
zone 2,Midday      ,Home : Hotel                            ,1935,626,336,255,719,0
zone 2,Midday      ,Home : Other                            ,48559,24382,7991,5206,9804,1176
zone 2,Midday      ,Home : Unknown/Not Given                ,5279,2901,564,600,867,347
zone 2,Midday      ,Work : Home                             ,28141,11039,10144,5342,1203,413
zone 2,Midday      ,Work : Work                             ,27507,13869,6373,5830,1015,419
zone 2,Midday      ,Work : Shop                             ,1809,721,477,428,174,10
zone 2,Midday      ,Work : Education                        ,1775,560,541,652,22,0
zone 2,Midday      ,Work : Tourist                          ,150,101,0,21,7,22
zone 2,Midday      ,Work : Hotel                            ,806,639,138,3,26,0
zone 2,Midday      ,Work : Other                            ,5186,2586,985,1323,142,150
zone 2,Midday      ,Work : Unknown/Not Given                ,248,75,0,125,1,48
zone 2,Midday      ,Shop : Home                             ,7214,4037,611,785,1697,84
zone 2,Midday      ,Shop : Work                             ,378,65,141,133,39,0
zone 2,Midday      ,Shop : Shop                             ,2133,1173,97,385,331,146
zone 2,Midday      ,Shop : Education                        ,343,0,68,275,0,0
zone 2,Midday      ,Shop : Tourist                          ,105,56,0,38,12,0
zone 2,Midday      ,Shop : Hotel                            ,172,160,0,0,12,0
zone 2,Midday      ,Shop : Other                            ,2161,1697,165,216,74,9
zone 2,Midday      ,Shop : Unknown/Not Given                ,797,30,0,0,7,760
zone 2,Midday      ,Education : Home                        ,10863,3187,2650,4502,247,277
zone 2,Midday      ,Education : Work                        ,813,362,181,266,4,0
zone 2,Midday      ,Education : Shop                        ,445,156,57,210,12,10
zone 2,Midday      ,Education : Education                   ,1916,634,606,583,70,24
zone 2,Midday      ,Education : Hotel                       ,69,68,0,1,0,0
zone 2,Midday      ,Education : Other                       ,1790,927,421,328,30,84
zone 2,Midday      ,Education : Unknown/Not Given           ,232,21,82,21,0,108
zone 2,Midday      ,Tourist : Home                          ,1457,973,246,25,212,0
zone 2,Midday      ,Tourist : Work                          ,144,86,0,13,45,0
zone 2,Midday      ,Tourist : Shop                          ,108,0,102,7,0,0
zone 2,Midday      ,Tourist : Education                     ,33,0,33,0,0,0
zone 2,Midday      ,Tourist : Tourist                       ,792,595,186,1,6,4
zone 2,Midday      ,Tourist : Hotel                         ,112,79,32,0,0,0
zone 2,Midday      ,Tourist : Other                         ,194,93,0,0,37,65
zone 2,Midday      ,Hotel : Home                            ,1211,846,42,49,274,0
zone 2,Midday      ,Hotel : Work                            ,564,338,178,33,15,0
zone 2,Midday      ,Hotel : Shop                            ,235,202,0,0,33,0
zone 2,Midday      ,Hotel : Education                       ,104,1,103,0,0,0
zone 2,Midday      ,Hotel : Tourist                         ,789,653,133,1,2,0
zone 2,Midday      ,Hotel : Hotel                           ,185,53,0,0,6,126
zone 2,Midday      ,Hotel : Other                           ,1483,891,326,246,8,14
zone 2,Midday      ,Hotel : Unknown/Not Given               ,104,90,0,0,14,0
zone 2,Midday      ,Other : Home                            ,12597,6242,2060,1408,2532,356
zone 2,Midday      ,Other : Work                            ,4222,2228,707,1047,125,114
zone 2,Midday      ,Other : Shop                            ,2772,1602,703,255,212,0
zone 2,Midday      ,Other : Education                       ,940,547,161,119,107,5
zone 2,Midday      ,Other : Tourist                         ,1353,724,542,0,10,77
zone 2,Midday      ,Other : Hotel                           ,289,203,27,10,49,0
zone 2,Midday      ,Other : Other                           ,7537,4194,1289,896,815,344
zone 2,Midday      ,Other : Unknown/Not Given               ,148,68,8,1,41,30
zone 2,Midday      ,Unknown/Not Given : Home                ,648,378,130,33,107,0
zone 2,Midday      ,Unknown/Not Given : Work                ,301,101,119,42,21,18
zone 2,Midday      ,Unknown/Not Given : Shop                ,90,61,0,0,28,2
zone 2,Midday      ,Unknown/Not Given : Education           ,131,34,0,95,2,0
zone 2,Midday      ,Unknown/Not Given : Tourist             ,190,6,180,0,4,0
zone 2,Midday      ,Unknown/Not Given : Hotel               ,7,0,0,0,7,0
zone 2,Midday      ,Unknown/Not Given : Other               ,776,359,159,15,169,75
zone 2,Midday      ,Unknown/Not Given : Unknown/Not Given   ,22539,128,15,182,135,22079
zone 2,PM Peak     ,Home : Home                             ,903,142,303,430,28,0
zone 2,PM Peak     ,Home : Work                             ,14068,5075,5732,2224,915,121
zone 2,PM Peak     ,Home : Shop                             ,4814,2146,926,1237,456,49
zone 2,PM Peak     ,Home : Education                        ,3586,1336,872,987,314,77
zone 2,PM Peak     ,Home : Tourist                          ,220,124,16,46,33,0
zone 2,PM Peak     ,Home : Hotel                            ,795,565,0,60,157,13
zone 2,PM Peak     ,Home : Other                            ,32419,18783,4894,3768,4580,393
zone 2,PM Peak     ,Home : Unknown/Not Given                ,4663,1418,1148,1269,519,309
zone 2,PM Peak     ,Work : Home                             ,140458,45379,41418,48294,3476,1891
zone 2,PM Peak     ,Work : Work                             ,8889,4786,2195,1555,282,70
zone 2,PM Peak     ,Work : Shop                             ,1776,720,352,518,58,129
zone 2,PM Peak     ,Work : Education                        ,1949,721,489,710,17,13
zone 2,PM Peak     ,Work : Tourist                          ,172,141,21,10,0,0
zone 2,PM Peak     ,Work : Hotel                            ,1612,1236,171,205,0,0
zone 2,PM Peak     ,Work : Other                            ,18833,9309,3797,4794,491,442
zone 2,PM Peak     ,Work : Unknown/Not Given                ,1135,193,442,117,15,368
zone 2,PM Peak     ,Shop : Home                             ,4825,1499,919,1211,1126,70
zone 2,PM Peak     ,Shop : Work                             ,106,67,39,0,0,0
zone 2,PM Peak     ,Shop : Shop                             ,358,82,206,12,22,36
zone 2,PM Peak     ,Shop : Hotel                            ,103,71,31,0,0,0
zone 2,PM Peak     ,Shop : Other                            ,781,599,69,81,5,27
zone 2,PM Peak     ,Shop : Unknown/Not Given                ,126,45,77,0,4,0
zone 2,PM Peak     ,Education : Home                        ,10878,3398,3367,3346,465,303
zone 2,PM Peak     ,Education : Work                        ,228,106,48,70,3,0
zone 2,PM Peak     ,Education : Shop                        ,69,9,50,9,1,0
zone 2,PM Peak     ,Education : Education                   ,889,161,498,188,24,18
zone 2,PM Peak     ,Education : Hotel                       ,602,66,470,0,66,0
zone 2,PM Peak     ,Education : Other                       ,797,241,437,93,0,25
zone 2,PM Peak     ,Education : Unknown/Not Given           ,637,63,388,98,0,88
zone 2,PM Peak     ,Tourist : Home                          ,782,266,0,352,92,72
zone 2,PM Peak     ,Tourist : Work                          ,7,0,0,0,7,0
zone 2,PM Peak     ,Tourist : Shop                          ,200,200,0,0,0,0
zone 2,PM Peak     ,Tourist : Education                     ,8,0,0,0,8,0
zone 2,PM Peak     ,Tourist : Tourist                       ,196,17,180,0,0,0
zone 2,PM Peak     ,Tourist : Hotel                         ,801,782,19,0,0,0
zone 2,PM Peak     ,Tourist : Other                         ,1237,116,184,936,0,0
zone 2,PM Peak     ,Hotel : Home                            ,635,462,0,61,111,0
zone 2,PM Peak     ,Hotel : Work                            ,296,204,81,0,11,0
zone 2,PM Peak     ,Hotel : Shop                            ,173,8,123,42,0,0
zone 2,PM Peak     ,Hotel : Hotel                           ,298,139,155,4,0,0
zone 2,PM Peak     ,Hotel : Other                           ,771,624,19,0,16,112
zone 2,PM Peak     ,Other : Home                            ,16529,9019,2424,2913,1830,344
zone 2,PM Peak     ,Other : Work                            ,1196,804,291,47,54,0
zone 2,PM Peak     ,Other : Shop                            ,769,520,132,93,4,20
zone 2,PM Peak     ,Other : Education                       ,1067,139,903,7,18,0
zone 2,PM Peak     ,Other : Tourist                         ,181,181,0,0,0,0
zone 2,PM Peak     ,Other : Hotel                           ,302,296,6,0,0,0
zone 2,PM Peak     ,Other : Other                           ,7456,4134,548,1319,995,461
zone 2,PM Peak     ,Other : Unknown/Not Given               ,52,37,0,0,15,0
zone 2,PM Peak     ,Unknown/Not Given : Home                ,2888,915,865,966,69,74
zone 2,PM Peak     ,Unknown/Not Given : Work                ,878,8,182,688,0,0
zone 2,PM Peak     ,Unknown/Not Given : Shop                ,63,41,19,0,3,0
zone 2,PM Peak     ,Unknown/Not Given : Education           ,3,0,0,0,3,0
zone 2,PM Peak     ,Unknown/Not Given : Hotel               ,49,16,0,33,0,0
zone 2,PM Peak     ,Unknown/Not Given : Other               ,329,211,3,29,44,41
zone 2,PM Peak     ,Unknown/Not Given : Unknown/Not Given   ,46363,34,6,7,43,46274
zone 2,Evening     ,Home : Home                             ,352,230,56,1,65,0
zone 2,Evening     ,Home : Work                             ,7364,1622,3099,2157,358,127
zone 2,Evening     ,Home : Shop                             ,231,34,134,43,18,2
zone 2,Evening     ,Home : Education                        ,609,371,11,223,4,0
zone 2,Evening     ,Home : Tourist                          ,4,0,0,0,4,0
zone 2,Evening     ,Home : Hotel                            ,308,105,144,21,10,28
zone 2,Evening     ,Home : Other                            ,11677,6563,1772,2346,571,425
zone 2,Evening     ,Home : Unknown/Not Given                ,1114,389,160,288,181,96
zone 2,Evening     ,Work : Home                             ,54192,19319,13729,18847,1564,733
zone 2,Evening     ,Work : Work                             ,1947,597,820,452,14,65
zone 2,Evening     ,Work : Shop                             ,664,209,142,308,5,0
zone 2,Evening     ,Work : Education                        ,78,0,37,41,0,0
zone 2,Evening     ,Work : Hotel                            ,363,150,93,50,0,70
zone 2,Evening     ,Work : Other                            ,4244,2008,677,1443,85,31
zone 2,Evening     ,Work : Unknown/Not Given                ,156,15,22,34,1,85
zone 2,Evening     ,Shop : Home                             ,4048,1951,597,1245,218,37
zone 2,Evening     ,Shop : Work                             ,2,0,0,0,2,0
zone 2,Evening     ,Shop : Shop                             ,113,76,21,16,0,0
zone 2,Evening     ,Shop : Hotel                            ,111,111,0,0,0,0
zone 2,Evening     ,Shop : Other                            ,188,21,157,10,1,0
zone 2,Evening     ,Education : Home                        ,4712,1592,1491,1407,68,155
zone 2,Evening     ,Education : Work                        ,13,13,0,0,0,0
zone 2,Evening     ,Education : Shop                        ,12,12,0,0,0,0
zone 2,Evening     ,Education : Education                   ,306,204,62,17,0,21
zone 2,Evening     ,Education : Other                       ,121,12,22,73,3,10
zone 2,Evening     ,Education : Unknown/Not Given           ,9,0,0,9,0,0
zone 2,Evening     ,Tourist : Home                          ,74,11,0,0,63,0
zone 2,Evening     ,Tourist : Tourist                       ,47,40,5,0,3,0
zone 2,Evening     ,Tourist : Hotel                         ,67,67,0,0,0,0
zone 2,Evening     ,Hotel : Home                            ,875,387,20,178,201,90
zone 2,Evening     ,Hotel : Work                            ,19,19,0,0,0,0
zone 2,Evening     ,Hotel : Tourist                         ,20,0,0,0,0,20
zone 2,Evening     ,Hotel : Hotel                           ,75,37,0,33,5,0
zone 2,Evening     ,Hotel : Other                           ,118,115,0,2,0,0
zone 2,Evening     ,Hotel : Unknown/Not Given               ,21,0,0,0,0,21
zone 2,Evening     ,Other : Home                            ,19597,7951,3936,5845,1310,555
zone 2,Evening     ,Other : Work                            ,195,69,82,40,3,0
zone 2,Evening     ,Other : Shop                            ,314,11,300,0,3,0
zone 2,Evening     ,Other : Education                       ,92,3,0,62,27,0
zone 2,Evening     ,Other : Tourist                         ,43,33,0,10,0,0
zone 2,Evening     ,Other : Hotel                           ,650,291,266,66,7,20
zone 2,Evening     ,Other : Other                           ,3052,1718,502,589,140,103
zone 2,Evening     ,Other : Unknown/Not Given               ,171,25,1,0,68,78
zone 2,Evening     ,Unknown/Not Given : Home                ,1053,591,208,170,72,12
zone 2,Evening     ,Unknown/Not Given : Work                ,113,0,0,77,35,0
zone 2,Evening     ,Unknown/Not Given : Hotel               ,72,40,0,0,0,32
zone 2,Evening     ,Unknown/Not Given : Other               ,44,20,0,24,0,0
zone 2,Evening     ,Unknown/Not Given : Unknown/Not Given   ,13815,0,2,35,0,13777
zone 2,Late        ,Home : Home                             ,24,23,0,1,0,0
zone 2,Late        ,Home : Work                             ,1475,275,786,292,123,0
zone 2,Late        ,Home : Shop                             ,58,47,0,0,11,0
zone 2,Late        ,Home : Education                        ,326,1,13,312,0,0
zone 2,Late        ,Home : Hotel                            ,48,12,31,6,0,0
zone 2,Late        ,Home : Other                            ,1401,409,543,336,112,0
zone 2,Late        ,Home : Unknown/Not Given                ,411,132,196,40,0,44
zone 2,Late        ,Work : Home                             ,10114,3153,2419,3529,872,141
zone 2,Late        ,Work : Work                             ,821,93,274,346,30,78
zone 2,Late        ,Work : Shop                             ,14,14,0,0,0,0
zone 2,Late        ,Work : Education                        ,2,0,0,2,0,0
zone 2,Late        ,Work : Hotel                            ,320,167,103,50,0,0
zone 2,Late        ,Work : Other                            ,156,67,88,0,0,0
zone 2,Late        ,Work : Unknown/Not Given                ,2,2,0,0,0,0
zone 2,Late        ,Shop : Home                             ,438,226,167,44,1,0
zone 2,Late        ,Shop : Work                             ,2,0,0,2,0,0
zone 2,Late        ,Shop : Shop                             ,43,0,43,0,0,0
zone 2,Late        ,Shop : Hotel                            ,4,0,4,0,0,0
zone 2,Late        ,Shop : Other                            ,44,0,44,0,0,0
zone 2,Late        ,Shop : Unknown/Not Given                ,3,3,0,0,0,0
zone 2,Late        ,Education : Home                        ,695,409,194,92,0,0
zone 2,Late        ,Education : Shop                        ,1,0,0,1,0,0
zone 2,Late        ,Education : Education                   ,36,0,12,23,1,0
zone 2,Late        ,Education : Other                       ,99,13,0,86,0,0
zone 2,Late        ,Tourist : Home                          ,9,9,0,0,0,0
zone 2,Late        ,Tourist : Tourist                       ,38,7,0,0,1,30
zone 2,Late        ,Tourist : Hotel                         ,37,37,0,0,0,0
zone 2,Late        ,Hotel : Home                            ,479,218,0,254,4,4
zone 2,Late        ,Hotel : Work                            ,12,0,0,12,0,0
zone 2,Late        ,Hotel : Tourist                         ,54,0,54,0,0,0
zone 2,Late        ,Hotel : Hotel                           ,83,55,28,0,0,0
zone 2,Late        ,Hotel : Other                           ,1,1,0,0,0,0
zone 2,Late        ,Other : Home                            ,15794,7884,2873,4056,787,194
zone 2,Late        ,Other : Work                            ,2,0,0,2,0,0
zone 2,Late        ,Other : Shop                            ,17,17,0,0,0,0
zone 2,Late        ,Other : Tourist                         ,2,2,0,0,0,0
zone 2,Late        ,Other : Hotel                           ,423,416,4,0,0,3
zone 2,Late        ,Other : Other                           ,1075,668,116,180,33,79
zone 2,Late        ,Other : Unknown/Not Given               ,28,0,0,1,0,27
zone 2,Late        ,Unknown/Not Given : Home                ,559,168,108,267,7,9
zone 2,Late        ,Unknown/Not Given : Work                ,298,0,278,2,18,0
zone 2,Late        ,Unknown/Not Given : Shop                ,46,46,0,0,0,0
zone 2,Late        ,Unknown/Not Given : Other               ,42,0,0,42,0,0
zone 2,Late        ,Unknown/Not Given : Unknown/Not Given   ,21787,0,0,0,2,21784
zone 2,   Total day,Home : Home                             ,3095,1073,671,934,391,26
zone 2,   Total day,Home : Work                             ,396465,127817,118882,125976,8823,14968
zone 2,   Total day,Home : Shop                             ,23855,11498,3662,3051,4928,717
zone 2,   Total day,Home : Education                        ,43258,11130,12860,17063,921,1283
zone 2,   Total day,Home : Tourist                          ,3613,1958,546,319,729,61
zone 2,   Total day,Home : Hotel                            ,3725,1584,658,394,976,114
zone 2,   Total day,Home : Other                            ,108533,57536,16443,13429,17217,3908
zone 2,   Total day,Home : Unknown/Not Given                ,15860,5978,3327,3732,1656,1167
zone 2,   Total day,Work : Home                             ,237794,80824,69414,77055,7235,3266
zone 2,   Total day,Work : Work                             ,48144,23619,11814,10198,1527,986
zone 2,   Total day,Work : Shop                             ,4303,1687,988,1254,236,139
zone 2,   Total day,Work : Education                        ,4112,1350,1275,1435,39,13
zone 2,   Total day,Work : Tourist                          ,322,242,21,31,7,22
zone 2,   Total day,Work : Hotel                            ,3111,2193,505,308,26,79
zone 2,   Total day,Work : Other                            ,28705,14151,5568,7604,721,661
zone 2,   Total day,Work : Unknown/Not Given                ,1634,330,479,303,18,505
zone 2,   Total day,Shop : Home                             ,16700,7776,2334,3285,3113,192
zone 2,   Total day,Shop : Work                             ,556,187,182,143,44,0
zone 2,   Total day,Shop : Shop                             ,2701,1377,367,414,360,183
zone 2,   Total day,Shop : Education                        ,343,0,68,275,0,0
zone 2,   Total day,Shop : Tourist                          ,105,56,0,38,12,0
zone 2,   Total day,Shop : Hotel                            ,390,343,36,0,12,0
zone 2,   Total day,Shop : Other                            ,3175,2318,435,306,80,36
zone 2,   Total day,Shop : Unknown/Not Given                ,974,78,77,0,59,760
zone 2,   Total day,Education : Home                        ,27716,8711,7906,9524,790,785
zone 2,   Total day,Education : Work                        ,2897,1433,550,823,31,59
zone 2,   Total day,Education : Shop                        ,548,188,107,220,22,10
zone 2,   Total day,Education : Education                   ,4027,1184,1595,1063,104,81
zone 2,   Total day,Education : Tourist                     ,3,3,0,0,0,0
zone 2,   Total day,Education : Hotel                       ,671,135,470,1,66,0
zone 2,   Total day,Education : Other                       ,3082,1428,880,620,35,119
zone 2,   Total day,Education : Unknown/Not Given           ,896,84,470,128,0,215
zone 2,   Total day,Tourist : Home                          ,2321,1258,246,378,368,72
zone 2,   Total day,Tourist : Work                          ,151,86,0,13,52,0
zone 2,   Total day,Tourist : Shop                          ,344,236,102,7,0,0
zone 2,   Total day,Tourist : Education                     ,41,0,33,0,8,0
zone 2,   Total day,Tourist : Tourist                       ,1203,788,370,1,10,34
zone 2,   Total day,Tourist : Hotel                         ,1017,965,51,0,0,0
zone 2,   Total day,Tourist : Other                         ,1431,209,184,936,37,65
zone 2,   Total day,Hotel : Home                            ,3457,2110,62,541,590,154
zone 2,   Total day,Hotel : Work                            ,4249,3037,762,364,86,0
zone 2,   Total day,Hotel : Shop                            ,491,261,155,42,33,0
zone 2,   Total day,Hotel : Education                       ,230,106,111,14,0,0
zone 2,   Total day,Hotel : Tourist                         ,1095,793,279,1,2,20
zone 2,   Total day,Hotel : Hotel                           ,724,336,183,37,25,143
zone 2,   Total day,Hotel : Other                           ,2949,2179,367,252,26,126
zone 2,   Total day,Hotel : Unknown/Not Given               ,188,154,0,0,14,21
zone 2,   Total day,Other : Home                            ,65778,31864,11543,14325,6566,1479
zone 2,   Total day,Other : Work                            ,11035,4660,3312,2463,224,376
zone 2,   Total day,Other : Shop                            ,4159,2279,1142,370,283,85
zone 2,   Total day,Other : Education                       ,2276,767,1109,243,152,5
zone 2,   Total day,Other : Tourist                         ,1833,1179,542,15,10,88
zone 2,   Total day,Other : Hotel                           ,1665,1206,303,77,56,23
zone 2,   Total day,Other : Other                           ,20649,11660,2690,3027,2150,1122
zone 2,   Total day,Other : Unknown/Not Given               ,476,181,31,2,127,135
zone 2,   Total day,Unknown/Not Given : Home                ,5721,2146,1468,1724,254,130
zone 2,   Total day,Unknown/Not Given : Work                ,3159,1023,856,1135,107,39
zone 2,   Total day,Unknown/Not Given : Shop                ,287,148,19,0,116,4
zone 2,   Total day,Unknown/Not Given : Education           ,275,77,23,137,38,0
zone 2,   Total day,Unknown/Not Given : Tourist             ,190,6,180,0,4,0
zone 2,   Total day,Unknown/Not Given : Hotel               ,128,56,0,33,7,32
zone 2,   Total day,Unknown/Not Given : Other               ,1395,609,290,116,265,116
zone 2,   Total day,Unknown/Not Given : Unknown/Not Given   ,172496,417,117,225,181,171556
zone 3,Early       ,Home : Work                             ,714,331,146,218,5,13
zone 3,Early       ,Home : Education                        ,27,1,25,1,0,0
zone 3,Early       ,Home : Other                            ,38,30,0,8,0,0
zone 3,Early       ,Home : Unknown/Not Given                ,16,0,0,2,0,14
zone 3,Early       ,Work : Home                             ,11,1,7,0,3,0
zone 3,Early       ,Work : Work                             ,0,0,0,0,0,0
zone 3,Early       ,Other : Work                            ,7,5,2,0,0,0
zone 3,Early       ,Other : Education                       ,1,1,0,0,0,0
zone 3,Early       ,Unknown/Not Given : Work                ,8,7,0,0,0,0
zone 3,Early       ,Unknown/Not Given : Unknown/Not Given   ,52338,0,24,0,0,52313
zone 3,AM peak     ,Home : Home                             ,492,166,51,138,49,88
zone 3,AM peak     ,Home : Work                             ,166777,46898,48601,57859,3205,10215
zone 3,AM peak     ,Home : Shop                             ,826,320,200,36,266,4
zone 3,AM peak     ,Home : Education                        ,9424,3006,2511,3206,218,483
zone 3,AM peak     ,Home : Tourist                          ,641,148,212,0,157,124
zone 3,AM peak     ,Home : Hotel                            ,578,117,233,2,88,138
zone 3,AM peak     ,Home : Other                            ,8173,3091,740,785,1552,2004
zone 3,AM peak     ,Home : Unknown/Not Given                ,2446,535,813,447,82,570
zone 3,AM peak     ,Work : Home                             ,986,334,211,362,16,64
zone 3,AM peak     ,Work : Work                             ,2480,951,756,650,42,81
zone 3,AM peak     ,Work : Shop                             ,1,1,0,0,0,0
zone 3,AM peak     ,Work : Education                        ,81,75,1,0,6,0
zone 3,AM peak     ,Work : Hotel                            ,26,0,0,26,0,0
zone 3,AM peak     ,Work : Other                            ,150,99,0,46,2,3
zone 3,AM peak     ,Work : Unknown/Not Given                ,133,1,89,31,0,12
zone 3,AM peak     ,Shop : Home                             ,24,0,0,12,12,0
zone 3,AM peak     ,Shop : Work                             ,108,50,15,43,0,0
zone 3,AM peak     ,Shop : Shop                             ,22,0,6,0,16,0
zone 3,AM peak     ,Shop : Hotel                            ,11,11,0,0,0,0
zone 3,AM peak     ,Shop : Other                            ,6,6,0,0,0,0
zone 3,AM peak     ,Shop : Unknown/Not Given                ,2,0,0,0,0,2
